doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
17917935,0,A,1,A,a,DT,_,4,det
17917935,1,randomized,2,randomized,randomize,VBN,_,4,amod
17917935,2,parallel,3,parallel,parallel,JJ,_,4,amod
17917935,3,study,4,study,study,NN,_,0,ROOT
17917935,4,to,5,to,to,TO,_,6,mark
17917935,5,assess,6,assess,assess,VB,_,4,acl
17917935,6,the,7,the,the,DT,_,8,det
17917935,7,safety,8,safety,safety,NN,_,6,dobj
17917935,8,and,9,and,and,CC,_,8,cc
17917935,9,efficacy,10,efficacy,efficacy,NN,_,8,conj
17917935,10,of,11,of,of,IN,_,15,case
17917935,11,two,12,two,two,CD,_,15,nummod
17917935,12,different,13,different,different,JJ,_,15,amod
17917935,13,dosing,14,dosing,dosing,NN,_,15,compound
17917935,14,regimens,15,regimens,regimen,NNS,_,8,nmod
17917935,15,of,16,of,of,IN,_,19,case
17917935,16,5,17,5,5,CD,_,18,compound
17917935,17,%,18,%,%,NN,_,19,amod
17917935,18,imiquimod,19,imiquimod,imiquimod,NN,_,15,nmod
17917935,19,in,20,in,in,IN,_,22,case
17917935,20,the,21,the,the,DT,_,22,det
17917935,21,treatment,22,treatment,treatment,NN,_,6,nmod
17917935,22,of,23,of,of,IN,_,27,case
17917935,23,superficial,24,superficial,superficial,JJ,_,27,amod
17917935,24,basal,25,basal,basal,JJ,_,27,amod
17917935,25,cell,26,cell,cell,NN,_,27,compound
17917935,26,carcinoma,27,carcinoma,carcinoma,NN,_,22,nmod
17917935,27,.,28,.,.,.,_,4,punct
17917935,28,OBJECTIVES,1,OBJECTIVES,objective,NNS,_,0,ROOT
17917935,29,This,2,This,this,DT,_,3,det
17917935,30,study,3,study,study,NN,_,5,nsubjpass
17917935,31,was,4,was,be,VBD,_,5,auxpass
17917935,32,designed,5,designed,design,VBN,_,1,acl:relcl
17917935,33,to,6,to,to,TO,_,7,mark
17917935,34,compare,7,compare,compare,VB,_,5,xcomp
17917935,35,the,8,the,the,DT,_,9,det
17917935,36,safety,9,safety,safety,NN,_,7,dobj
17917935,37,and,10,and,and,CC,_,9,cc
17917935,38,efficacy,11,efficacy,efficacy,NN,_,9,conj
17917935,39,of,12,of,of,IN,_,16,case
17917935,40,two,13,two,two,CD,_,16,nummod
17917935,41,cycled,14,cycled,cycle,VBD,_,16,amod
17917935,42,dosing,15,dosing,dosing,NN,_,16,compound
17917935,43,regimens,16,regimens,regimen,NNS,_,9,nmod
17917935,44,of,17,of,of,IN,_,21,case
17917935,45,imiquimod,18,imiquimod,imiquimod,NN,_,21,compound
17917935,46,5,19,5,5,CD,_,20,compound
17917935,47,%,20,%,%,NN,_,21,amod
17917935,48,cream,21,cream,cream,NN,_,16,nmod
17917935,49,for,22,for,for,IN,_,23,case
17917935,50,treatment,23,treatment,treatment,NN,_,7,nmod
17917935,51,of,24,of,of,IN,_,28,case
17917935,52,superficial,25,superficial,superficial,JJ,_,28,amod
17917935,53,basal,26,basal,basal,JJ,_,28,amod
17917935,54,cell,27,cell,cell,NN,_,28,compound
17917935,55,carcinoma,28,carcinoma,carcinoma,NN,_,23,nmod
17917935,56,(,29,-LRB-,-lrb-,-LRB-,_,30,punct
