doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
10557909,0,Effect,1,Effect,effect,NN,_,0,ROOT
10557909,1,of,2,of,of,IN,_,4,case
10557909,2,guided,3,guided,guide,VBN,_,4,amod
10557909,3,imagery,4,imagery,imagery,NN,_,1,nmod
10557909,4,on,5,on,on,IN,_,6,case
10557909,5,length,6,length,length,NN,_,1,nmod
10557909,6,of,7,of,of,IN,_,8,case
10557909,7,stay,8,stay,stay,NN,_,6,nmod
10557909,8,",",9,",",",",",",_,8,punct
10557909,9,pain,10,pain,pain,NN,_,8,conj
10557909,10,and,11,and,and,CC,_,8,cc
10557909,11,anxiety,12,anxiety,anxiety,NN,_,8,conj
10557909,12,in,13,in,in,IN,_,16,case
10557909,13,cardiac,14,cardiac,cardiac,JJ,_,16,amod
10557909,14,surgery,15,surgery,surgery,NN,_,16,compound
10557909,15,patients,16,patients,patient,NNS,_,8,nmod
10557909,16,.,17,.,.,.,_,1,punct
