doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
88754,0,Adjvant,1,Adjvant,adjvant,JJ,_,2,amod
88754,1,treatment,2,treatment,treatment,NN,_,0,ROOT
88754,2,of,3,of,of,IN,_,4,case
88754,3,tongue,4,tongue,tongue,NN,_,2,nmod
88754,4,and,5,and,and,CC,_,4,cc
88754,5,floor,6,floor,floor,NN,_,4,conj
88754,6,of,7,of,of,IN,_,10,case
88754,7,the,8,the,the,DT,_,10,det
88754,8,mouth,9,mouth,mouth,NN,_,10,compound
88754,9,cancers,10,cancers,cancer,NNS,_,4,nmod
88754,10,.,11,.,.,.,_,2,punct
88754,11,Since,1,Since,since,IN,_,2,case
88754,12,January,2,January,January,NNP,_,17,nmod
88754,13,1974,3,1974,1974,CD,_,2,nummod
88754,14,",",4,",",",",",",_,17,punct
88754,15,95,5,95,95,CD,_,6,nummod
88754,16,patients,6,patients,patient,NNS,_,17,nsubjpass
88754,17,with,7,with,with,IN,_,9,case
88754,18,anterior,8,anterior,anterior,JJ,_,9,amod
88754,19,tongue,9,tongue,tongue,NN,_,6,nmod
88754,20,and,10,and,and,CC,_,9,cc
88754,21,floor,11,floor,floor,NN,_,9,conj
88754,22,of,12,of,of,IN,_,15,case
88754,23,the,13,the,the,DT,_,15,det
88754,24,mouth,14,mouth,mouth,NN,_,15,compound
88754,25,cancers,15,cancers,cancer,NNS,_,9,nmod
88754,26,were,16,were,be,VBD,_,17,auxpass
88754,27,included,17,included,include,VBN,_,0,ROOT
88754,28,in,18,in,in,IN,_,21,case
88754,29,a,19,a,a,DT,_,21,det
88754,30,randomized,20,randomized,randomized,JJ,_,21,amod
88754,31,trial,21,trial,trial,NN,_,17,nmod
88754,32,.,22,.,.,.,_,17,punct
88754,33,After,1,After,after,IN,_,2,case
88754,34,stratification,2,stratification,stratification,NN,_,14,nmod
88754,35,according,3,according,accord,VBG,_,5,case
88754,36,to,4,to,to,TO,_,3,mwe
