doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
23609382,0,Memantine,1,Memantine,Memantine,NNP,_,2,nsubj
23609382,1,add-on,2,add-on,add-on,JJ,_,0,ROOT
23609382,2,to,3,to,to,TO,_,4,case
23609382,3,risperidone,4,risperidone,risperidone,NN,_,2,nmod
23609382,4,for,5,for,for,IN,_,6,case
23609382,5,treatment,6,treatment,treatment,NN,_,2,nmod
23609382,6,of,7,of,of,IN,_,9,case
23609382,7,negative,8,negative,negative,JJ,_,9,amod
23609382,8,symptoms,9,symptoms,symptom,NNS,_,6,nmod
23609382,9,in,10,in,in,IN,_,11,case
23609382,10,patients,11,patients,patient,NNS,_,9,nmod
23609382,11,with,12,with,with,IN,_,14,case
23609382,12,stable,13,stable,stable,JJ,_,14,amod
23609382,13,schizophrenia,14,schizophrenia,schizophrenia,NN,_,11,nmod
23609382,14,:,15,:,:,:,_,2,punct
23609382,15,randomized,16,randomized,randomize,VBN,_,21,amod
23609382,16,",",17,",",",",",",_,16,punct
23609382,17,double-blind,18,double-blind,double-blind,JJ,_,16,conj
23609382,18,",",19,",",",",",",_,16,punct
23609382,19,placebo-controlled,20,placebo-controlled,placebo-controlled,JJ,_,16,dep
23609382,20,study,21,study,study,NN,_,2,dep
23609382,21,.,22,.,.,.,_,2,punct
23609382,22,We,1,We,we,PRP,_,2,nsubj
23609382,23,aimed,2,aimed,aim,VBD,_,0,ROOT
23609382,24,to,3,to,to,TO,_,4,mark
23609382,25,evaluate,4,evaluate,evaluate,VB,_,2,xcomp
23609382,26,the,5,the,the,DT,_,6,det
23609382,27,efficacy,6,efficacy,efficacy,NN,_,4,dobj
23609382,28,of,7,of,of,IN,_,8,case
23609382,29,memantine,8,memantine,memantine,NN,_,6,nmod
23609382,30,add-on,9,add-on,add-on,JJ,_,8,amod
23609382,31,in,10,in,in,IN,_,12,case
23609382,32,the,11,the,the,DT,_,12,det
23609382,33,treatment,12,treatment,treatment,NN,_,9,nmod
23609382,34,of,13,of,of,IN,_,16,case
23609382,35,primary,14,primary,primary,JJ,_,16,amod
23609382,36,negative,15,negative,negative,JJ,_,16,amod
23609382,37,symptoms,16,symptoms,symptom,NNS,_,12,nmod
23609382,38,of,17,of,of,IN,_,18,case
23609382,39,patients,18,patients,patient,NNS,_,16,nmod
23609382,40,with,19,with,with,IN,_,21,case
23609382,41,stable,20,stable,stable,JJ,_,21,amod
23609382,42,schizophrenia,21,schizophrenia,schizophrenia,NN,_,18,nmod
23609382,43,.,22,.,.,.,_,2,punct
23609382,44,In,1,In,in,IN,_,6,case
23609382,45,a,2,a,a,DT,_,6,det
23609382,46,double-blind,3,double-blind,double-blind,JJ,_,6,amod
23609382,47,placebo-controlled,4,placebo-controlled,placebo-controlled,JJ,_,6,amod
23609382,48,clinical,5,clinical,clinical,JJ,_,6,amod
