doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
7936969,0,Influence,1,Influence,influence,NN,_,0,ROOT
7936969,1,of,2,of,of,IN,_,4,case
7936969,2,ball,3,ball,ball,NN,_,4,compound
7936969,3,weight,4,weight,weight,NN,_,1,nmod
7936969,4,on,5,on,on,IN,_,12,case
7936969,5,junior,6,junior,junior,NN,_,9,compound
7936969,6,high,7,high,high,JJ,_,9,amod
7936969,7,school,8,school,school,NN,_,9,compound
7936969,8,girls,9,girls,girl,NNS,_,12,nmod:poss
7936969,9,',10,',',POS,_,9,case
7936969,10,volleyball,11,volleyball,volleyball,NN,_,12,compound
7936969,11,performance,12,performance,performance,NN,_,1,nmod
7936969,12,.,13,.,.,.,_,1,punct
7936969,13,This,1,This,this,DT,_,2,det
7936969,14,study,2,study,study,NN,_,4,nsubjpass
7936969,15,was,3,was,be,VBD,_,4,auxpass
7936969,16,designed,4,designed,design,VBN,_,0,ROOT
7936969,17,to,5,to,to,TO,_,6,mark
7936969,18,investigate,6,investigate,investigate,VB,_,4,xcomp
7936969,19,the,7,the,the,DT,_,8,det
7936969,20,influence,8,influence,influence,NN,_,6,dobj
7936969,21,of,9,of,of,IN,_,12,case
7936969,22,a,10,a,a,DT,_,12,det
7936969,23,lighter,11,lighter,lighter,JJR,_,12,amod
7936969,24,ball,12,ball,ball,NN,_,8,nmod
7936969,25,(,13,-LRB-,-lrb-,-LRB-,_,16,punct
7936969,26,Tachikara,14,Tachikara,Tachikara,NNP,_,16,compound
7936969,27,Volley,15,Volley,Volley,NNP,_,16,compound
7936969,28,Lite,16,Lite,Lite,NNP,_,12,appos
7936969,29,),17,-RRB-,-rrb-,-RRB-,_,16,punct
7936969,30,on,18,on,on,IN,_,25,case
7936969,31,72,19,72,72,CD,_,21,nummod
7936969,32,seventh-grade,20,seventh-grade,seventh-grade,JJ,_,21,amod
7936969,33,girls,21,girls,girl,NNS,_,25,nmod:poss
7936969,34,',22,',',POS,_,21,case
7936969,35,tournament,23,tournament,tournament,NN,_,25,compound
7936969,36,game,24,game,game,NN,_,25,compound
7936969,37,play,25,play,play,NN,_,8,nmod
7936969,38,and,26,and,and,CC,_,25,cc
7936969,39,pretest-to-posttest,27,pretest-to-posttest,pretest-to-posttest,JJ,_,28,amod
7936969,40,improvement,28,improvement,improvement,NN,_,25,conj
7936969,41,for,29,for,for,IN,_,34,case
7936969,42,a,30,a,a,DT,_,34,det
7936969,43,16-day,31,16-day,16-day,JJ,_,34,amod
7936969,44,volleyball,32,volleyball,volleyball,NN,_,34,compound
7936969,45,practice,33,practice,practice,NN,_,34,compound
7936969,46,period,34,period,period,NN,_,25,nmod
7936969,47,.,35,.,.,.,_,4,punct
7936969,48,Two,1,Two,two,CD,_,3,nummod
7936969,49,intact,2,intact,intact,JJ,_,3,amod
7936969,50,classes,3,classes,class,NNS,_,6,nsubjpass
7936969,51,were,4,were,be,VBD,_,6,auxpass
7936969,52,randomly,5,randomly,randomly,RB,_,6,advmod
7936969,53,assigned,6,assigned,assign,VBN,_,0,ROOT
7936969,54,to,7,to,to,TO,_,8,case
7936969,55,groups,8,groups,group,NNS,_,6,nmod
7936969,56,",",9,",",",",",",_,8,punct
7936969,57,one,10,one,one,CD,_,15,nummod
7936969,58,of,11,of,of,IN,_,12,case
7936969,59,whom,12,whom,whom,WP,_,10,nmod
7936969,60,used,13,used,use,VBN,_,15,amod
7936969,61,lighter,14,lighter,lighter,JJR,_,15,amod
7936969,62,balls,15,balls,ball,NNS,_,8,appos
7936969,63,during,16,during,during,IN,_,18,case
7936969,64,skills,17,skills,skill,NNS,_,18,compound
7936969,65,progressions,18,progressions,progression,NNS,_,15,nmod
7936969,66,while,19,while,while,IN,_,24,case
7936969,67,a,20,a,a,DT,_,24,det
7936969,68,second,21,second,second,JJ,_,24,amod
7936969,69,used,22,used,used,JJ,_,24,amod
7936969,70,regulation,23,regulation,regulation,NN,_,24,compound
7936969,71,balls,24,balls,ball,NNS,_,15,nmod
7936969,72,.,25,.,.,.,_,6,punct
7936969,73,All,1,All,all,DT,_,2,det
7936969,74,students,2,students,student,NNS,_,3,nsubj
7936969,75,used,3,used,use,VBN,_,0,ROOT
7936969,76,regulation,4,regulation,regulation,NN,_,5,compound
7936969,77,balls,5,balls,ball,NNS,_,3,dobj
7936969,78,during,6,during,during,IN,_,9,case
7936969,79,tournament,7,tournament,tournament,NN,_,9,compound
7936969,80,game,8,game,game,NN,_,9,compound
7936969,81,play,9,play,play,NN,_,3,nmod
7936969,82,and,10,and,and,CC,_,9,cc
7936969,83,skills,11,skills,skill,NNS,_,12,compound
7936969,84,tests,12,tests,test,NNS,_,9,conj
7936969,85,.,13,.,.,.,_,3,punct
7936969,86,Both,1,Both,both,DT,_,2,det
7936969,87,groups,2,groups,group,NNS,_,4,nsubj
7936969,88,significantly,3,significantly,significantly,RB,_,4,advmod
7936969,89,improved,4,improved,improve,VBD,_,0,ROOT
7936969,90,the,5,the,the,DT,_,7,det
7936969,91,forearm,6,forearm,forearm,NN,_,7,compound
7936969,92,pass,7,pass,pass,NN,_,4,dobj
7936969,93,from,8,from,from,IN,_,9,case
7936969,94,pretest,9,pretest,pretest,JJ,_,4,nmod
7936969,95,to,10,to,to,TO,_,11,mark
7936969,96,posttest,11,posttest,posttest,VB,_,4,advcl
7936969,97,.,12,.,.,.,_,4,punct
7936969,98,Analysis,1,Analysis,analysis,NN,_,4,nsubj
7936969,99,of,2,of,of,IN,_,3,case
7936969,100,covariance,3,covariance,covariance,NN,_,1,nmod
7936969,101,indicated,4,indicated,indicate,VBD,_,0,ROOT
7936969,102,no,5,no,no,DT,_,7,neg
7936969,103,significant,6,significant,significant,JJ,_,7,amod
7936969,104,differences,7,differences,difference,NNS,_,4,dobj
7936969,105,between,8,between,between,IN,_,9,case
7936969,106,groups,9,groups,group,NNS,_,7,nmod
7936969,107,on,10,on,on,IN,_,12,case
7936969,108,posttest,11,posttest,posttest,JJ,_,12,amod
7936969,109,means,12,means,means,NNS,_,9,nmod
7936969,110,for,13,for,for,IN,_,15,case
7936969,111,any,14,any,any,DT,_,15,det
7936969,112,skill,15,skill,skill,NN,_,12,nmod
7936969,113,.,16,.,.,.,_,4,punct
7936969,114,A,1,A,a,DT,_,9,det
7936969,115,2,2,2,2,CD,_,9,nummod
7936969,116,x,3,x,x,CC,_,2,cc
7936969,117,6,4,6,6,CD,_,2,conj
7936969,118,(,5,-LRB-,-lrb-,-LRB-,_,9,punct
7936969,119,treatment,6,treatment,treatment,NN,_,9,compound
7936969,120,x,7,x,x,NN,_,9,compound
7936969,121,game,8,game,game,NN,_,9,compound
7936969,122,day,9,day,day,NN,_,14,dep
7936969,123,),10,-RRB-,-rrb-,-RRB-,_,9,punct
7936969,124,analysis,11,analysis,analysis,NN,_,14,nsubj
7936969,125,of,12,of,of,IN,_,13,case
7936969,126,variance,13,variance,variance,NN,_,11,nmod
7936969,127,indicated,14,indicated,indicate,VBD,_,0,ROOT
7936969,128,that,15,that,that,IN,_,22,mark
7936969,129,the,16,the,the,DT,_,17,det
7936969,130,group,17,group,group,NN,_,22,nsubj
7936969,131,practicing,18,practicing,practice,VBG,_,17,acl
7936969,132,with,19,with,with,IN,_,21,case
7936969,133,lighter,20,lighter,lighter,JJR,_,21,amod
7936969,134,balls,21,balls,ball,NNS,_,18,nmod
7936969,135,had,22,had,have,VBD,_,14,ccomp
7936969,136,significantly,23,significantly,significantly,RB,_,24,advmod
7936969,137,more,24,more,more,RBR,_,25,advmod
7936969,138,correct,25,correct,correct,JJ,_,26,amod
7936969,139,sets,26,sets,set,NNS,_,22,dobj
7936969,140,and,27,and,and,CC,_,26,cc
7936969,141,a,28,a,a,DT,_,33,det
7936969,142,higher,29,higher,higher,JJR,_,33,amod
7936969,143,average,30,average,average,JJ,_,33,amod
7936969,144,daily,31,daily,daily,JJ,_,33,amod
7936969,145,success,32,success,success,NN,_,33,compound
7936969,146,rate,33,rate,rate,NN,_,26,conj
7936969,147,for,34,for,for,IN,_,36,case
7936969,148,the,35,the,the,DT,_,36,det
7936969,149,set,36,set,set,NN,_,33,nmod
7936969,150,and,37,and,and,CC,_,22,cc
