doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
23980091,0,Gefitinib,1,Gefitinib,gefitinib,JJ,_,0,ROOT
23980091,1,versus,2,versus,versus,CC,_,1,cc
23980091,2,placebo,3,placebo,placebo,NN,_,1,conj
23980091,3,in,4,in,in,IN,_,9,case
23980091,4,completely,5,completely,completely,RB,_,6,advmod
23980091,5,resected,6,resected,resected,JJ,_,9,amod
23980091,6,non-small-cell,7,non-small-cell,non-small-cell,JJ,_,9,amod
23980091,7,lung,8,lung,lung,NN,_,9,compound
23980091,8,cancer,9,cancer,cancer,NN,_,1,nmod
23980091,9,:,10,:,:,:,_,1,punct
23980091,10,results,11,results,result,NNS,_,1,dep
23980091,11,of,12,of,of,IN,_,17,case
23980091,12,the,13,the,the,DT,_,17,det
23980091,13,NCIC,14,NCIC,NCIC,NNP,_,17,compound
23980091,14,CTG,15,CTG,CTG,NNP,_,17,compound
23980091,15,BR19,16,BR19,br19,NN,_,17,compound
23980091,16,study,17,study,study,NN,_,11,nmod
23980091,17,.,18,.,.,.,_,1,punct
23980091,18,PURPOSE,1,PURPOSE,purpose,NN,_,2,compound
23980091,19,Survival,2,Survival,survival,NN,_,15,nsubj
23980091,20,of,3,of,of,IN,_,4,case
23980091,21,patients,4,patients,patient,NNS,_,2,nmod
23980091,22,with,5,with,with,IN,_,10,case
23980091,23,completely,6,completely,completely,RB,_,7,advmod
23980091,24,resected,7,resected,resected,JJ,_,10,amod
23980091,25,non-small-cell,8,non-small-cell,non-small-cell,JJ,_,10,amod
23980091,26,lung,9,lung,lung,NN,_,10,compound
23980091,27,cancer,10,cancer,cancer,NN,_,4,nmod
23980091,28,(,11,-LRB-,-lrb-,-LRB-,_,12,punct
23980091,29,NSCLC,12,NSCLC,nsclc,NN,_,10,appos
23980091,30,),13,-RRB-,-rrb-,-RRB-,_,12,punct
23980091,31,is,14,is,be,VBZ,_,15,cop
23980091,32,unsatisfactory,15,unsatisfactory,unsatisfactory,JJ,_,0,ROOT
23980091,33,",",16,",",",",",",_,15,punct
23980091,34,and,17,and,and,CC,_,15,cc
23980091,35,in,18,in,in,IN,_,19,case
23980091,36,2002,19,2002,2002,CD,_,15,conj
23980091,37,",",20,",",",",",",_,19,punct
23980091,38,the,21,the,the,DT,_,22,det
23980091,39,benefit,22,benefit,benefit,NN,_,28,nsubjpass
23980091,40,of,23,of,of,IN,_,25,case
23980091,41,adjuvant,24,adjuvant,adjuvant,JJ,_,25,amod
23980091,42,chemotherapy,25,chemotherapy,chemotherapy,NN,_,22,nmod
23980091,43,was,26,was,be,VBD,_,28,auxpass
23980091,44,not,27,not,not,RB,_,28,neg
23980091,45,established,28,established,establish,VBN,_,19,acl:relcl
23980091,46,.,29,.,.,.,_,15,punct
23980091,47,This,1,This,this,DT,_,4,det
23980091,48,phase,2,phase,phase,NN,_,4,compound
23980091,49,III,3,III,iii,CD,_,4,nummod
23980091,50,study,4,study,study,NN,_,5,nsubj
23980091,51,assessed,5,assessed,assess,VBD,_,0,ROOT
23980091,52,the,6,the,the,DT,_,7,det
23980091,53,impact,7,impact,impact,NN,_,5,dobj
23980091,54,of,8,of,of,IN,_,11,case
23980091,55,postoperative,9,postoperative,postoperative,JJ,_,11,amod
23980091,56,adjuvant,10,adjuvant,adjuvant,JJ,_,11,amod
23980091,57,gefitinib,11,gefitinib,gefitinib,NN,_,7,nmod
23980091,58,on,12,on,on,IN,_,14,case
23980091,59,overall,13,overall,overall,JJ,_,14,amod
23980091,60,survival,14,survival,survival,NN,_,7,nmod
23980091,61,(,15,-LRB-,-lrb-,-LRB-,_,16,punct
23980091,62,OS,16,OS,os,NN,_,14,appos
23980091,63,),17,-RRB-,-rrb-,-RRB-,_,16,punct
23980091,64,.,18,.,.,.,_,5,punct
23980091,65,PATIENTS,1,PATIENTS,patient,NNS,_,4,nsubj
23980091,66,AND,2,AND,and,CC,_,1,cc
23980091,67,METHODS,3,METHODS,method,NNS,_,1,conj
23980091,68,Patients,4,Patients,patient,NNS,_,33,nsubjpass
23980091,69,with,5,with,with,IN,_,17,case
23980091,70,completely,6,completely,completely,RB,_,7,advmod
23980091,71,resected,7,resected,resected,JJ,_,17,amod
