doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
19144729,0,Effect,1,Effect,effect,NN,_,0,ROOT
19144729,1,of,2,of,of,IN,_,3,case
19144729,2,testosterone,3,testosterone,testosterone,NN,_,1,nmod
19144729,3,and,4,and,and,CC,_,3,cc
19144729,4,a,5,a,a,DT,_,7,det
19144729,5,nutritional,6,nutritional,nutritional,JJ,_,7,amod
19144729,6,supplement,7,supplement,supplement,NN,_,3,conj
19144729,7,",",8,",",",",",",_,7,punct
19144729,8,alone,9,alone,alone,RB,_,10,advmod
19144729,9,and,10,and,and,CC,_,7,advmod
19144729,10,in,11,in,in,IN,_,12,case
19144729,11,combination,12,combination,combination,NN,_,10,conj
19144729,12,",",13,",",",",",",_,7,punct
19144729,13,on,14,on,on,IN,_,16,case
19144729,14,hospital,15,hospital,hospital,NN,_,16,compound
19144729,15,admissions,16,admissions,admission,NNS,_,7,nmod
19144729,16,in,17,in,in,IN,_,20,case
19144729,17,undernourished,18,undernourished,undernourished,JJ,_,20,amod
19144729,18,older,19,older,older,JJR,_,20,amod
19144729,19,men,20,men,man,NNS,_,16,nmod
19144729,20,and,21,and,and,CC,_,20,cc
19144729,21,women,22,women,woman,NNS,_,20,conj
19144729,22,.,23,.,.,.,_,1,punct
19144729,23,BACKGROUND,1,BACKGROUND,background,NN,_,8,nsubjpass
19144729,24,In,2,In,in,IN,_,4,case
19144729,25,older,3,older,older,JJR,_,4,amod
19144729,26,people,4,people,people,NNS,_,8,nmod
19144729,27,",",5,",",",",",",_,8,punct
19144729,28,undernutrition,6,undernutrition,undernutrition,NN,_,8,nsubjpass
19144729,29,is,7,is,be,VBZ,_,8,auxpass
19144729,30,associated,8,associated,associate,VBN,_,0,ROOT
19144729,31,with,9,with,with,IN,_,12,case
19144729,32,increased,10,increased,increase,VBN,_,12,amod
19144729,33,hospitalization,11,hospitalization,hospitalization,NN,_,12,compound
19144729,34,rates,12,rates,rate,NNS,_,8,nmod
19144729,35,and,13,and,and,CC,_,12,cc
19144729,36,mortality,14,mortality,mortality,NN,_,12,conj
19144729,37,.,15,.,.,.,_,8,punct
19144729,38,Because,1,Because,because,IN,_,8,mark
19144729,39,weight,2,weight,weight,NN,_,3,compound
19144729,40,loss,3,loss,loss,NN,_,8,nsubj
19144729,41,in,4,in,in,IN,_,6,case
19144729,42,older,5,older,older,JJR,_,6,amod
19144729,43,people,6,people,people,NNS,_,3,nmod
19144729,44,often,7,often,often,RB,_,8,advmod
19144729,45,reflects,8,reflects,reflect,VBZ,_,0,ROOT
19144729,46,a,9,a,a,DT,_,11,det
19144729,47,disproportionate,10,disproportionate,disproportionate,JJ,_,11,amod
19144729,48,reduction,11,reduction,reduction,NN,_,20,nsubj
19144729,49,of,12,of,of,IN,_,14,case
19144729,50,skeletal,13,skeletal,skeletal,JJ,_,14,amod
19144729,51,muscle,14,muscle,muscle,NN,_,11,nmod
19144729,52,",",15,",",",",",",_,14,punct
19144729,53,anabolic,16,anabolic,anabolic,JJ,_,17,amod
19144729,54,treatments,17,treatments,treatment,NNS,_,14,appos
19144729,55,may,18,may,may,MD,_,20,aux
19144729,56,be,19,be,be,VB,_,20,cop
19144729,57,beneficial,20,beneficial,beneficial,JJ,_,8,ccomp
19144729,58,.,21,.,.,.,_,8,punct
19144729,59,OBJECTIVE,1,OBJECTIVE,objective,NN,_,3,compound
19144729,60,Our,2,Our,we,PRP$,_,3,nmod:poss
19144729,61,aim,3,aim,aim,NN,_,4,nsubj
19144729,62,was,4,was,be,VBD,_,0,ROOT
19144729,63,to,5,to,to,TO,_,6,mark
19144729,64,evaluate,6,evaluate,evaluate,VB,_,4,xcomp
19144729,65,the,7,the,the,DT,_,8,det
19144729,66,hypothesis,8,hypothesis,hypothesis,NN,_,6,dobj
19144729,67,that,9,that,that,IN,_,16,mark
19144729,68,testosterone,10,testosterone,testosterone,NN,_,11,compound
