doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
11420161,0,Effect,1,Effect,effect,NN,_,0,ROOT
11420161,1,of,2,of,of,IN,_,4,case
11420161,2,ischaemic,3,ischaemic,ischaemic,JJ,_,4,amod
11420161,3,preconditioning,4,preconditioning,preconditioning,NN,_,1,nmod
11420161,4,",",5,",",",",",",_,4,punct
11420161,5,cardiopulmonary,6,cardiopulmonary,cardiopulmonary,JJ,_,7,amod
11420161,6,bypass,7,bypass,bypass,NN,_,4,conj
11420161,7,and,8,and,and,CC,_,4,cc
11420161,8,myocardial,9,myocardial,myocardial,JJ,_,10,amod
11420161,9,ischaemic/reperfusion,10,ischaemic/reperfusion,ischaemic/reperfusion,NN,_,4,conj
11420161,10,on,11,on,on,IN,_,14,case
11420161,11,free,12,free,free,JJ,_,14,amod
11420161,12,radical,13,radical,radical,NN,_,14,compound
11420161,13,generation,14,generation,generation,NN,_,1,nmod
11420161,14,in,15,in,in,IN,_,17,case
11420161,15,CABG,16,CABG,cabg,NN,_,17,compound
11420161,16,patients,17,patients,patient,NNS,_,14,nmod
11420161,17,.,18,.,.,.,_,1,punct
11420161,18,OBJECTIVE,1,OBJECTIVE,objective,NN,_,0,ROOT
11420161,19,To,2,To,to,TO,_,3,mark
11420161,20,investigate,3,investigate,investigate,VB,_,1,acl
11420161,21,the,4,the,the,DT,_,6,det
11420161,22,free,5,free,free,JJ,_,6,amod
11420161,23,radicals,6,radicals,radical,NNS,_,10,nsubj
11420161,24,(,7,-LRB-,-lrb-,-LRB-,_,8,punct
11420161,25,FR,8,FR,fr,NN,_,6,appos
11420161,26,),9,-RRB-,-rrb-,-RRB-,_,8,punct
11420161,27,generation,10,generation,generation,NN,_,3,ccomp
11420161,28,after,11,after,after,IN,_,13,case
11420161,29,ischaemic,12,ischaemic,ischaemic,JJ,_,13,amod
11420161,30,preconditioning,13,preconditioning,preconditioning,NN,_,10,nmod
11420161,31,and,14,and,and,CC,_,13,cc
11420161,32,cardiopulmonary,15,cardiopulmonary,cardiopulmonary,JJ,_,16,amod
11420161,33,bypass,16,bypass,bypass,NN,_,13,conj
11420161,34,and,17,and,and,CC,_,13,cc
11420161,35,during,18,during,during,IN,_,19,case
11420161,36,reperfusion,19,reperfusion,reperfusion,NN,_,13,conj
11420161,37,in,20,in,in,IN,_,22,case
11420161,38,CABG,21,CABG,cabg,NN,_,22,compound
11420161,39,patients,22,patients,patient,NNS,_,19,nmod
11420161,40,",",23,",",",",",",_,1,punct
11420161,41,and,24,and,and,CC,_,1,cc
11420161,42,the,25,the,the,DT,_,26,det
11420161,43,role,26,role,role,NN,_,1,conj
11420161,44,of,27,of,of,IN,_,29,case
11420161,45,ischaemic,28,ischaemic,ischaemic,JJ,_,29,amod
11420161,46,preconditioning,29,preconditioning,preconditioning,NN,_,26,nmod
11420161,47,.,30,.,.,.,_,1,punct
11420161,48,METHODS,1,METHODS,method,NNS,_,4,compound
11420161,49,Forty-three,2,Forty-three,forty-three,CD,_,4,nummod
11420161,50,CABG,3,CABG,cabg,NN,_,4,compound
11420161,51,patients,4,patients,patient,NNS,_,6,nsubjpass
11420161,52,were,5,were,be,VBD,_,6,auxpass
11420161,53,randomised,6,randomised,randomise,VBN,_,0,ROOT
11420161,54,into,7,into,into,IN,_,10,case
11420161,55,an,8,an,a,DT,_,10,det
11420161,56,ischaemic,9,ischaemic,ischaemic,JJ,_,10,amod
11420161,57,preconditioning,10,preconditioning,preconditioning,NN,_,6,nmod
11420161,58,and,11,and,and,CC,_,10,cc
11420161,59,a,12,a,a,DT,_,14,det
11420161,60,control,13,control,control,NN,_,14,compound
11420161,61,group,14,group,group,NN,_,10,conj
11420161,62,.,15,.,.,.,_,6,punct
11420161,63,The,1,The,the,DT,_,2,det
11420161,64,protocol,2,protocol,protocol,NN,_,8,nsubj
11420161,65,for,3,for,for,IN,_,5,case
11420161,66,ischaemic,4,ischaemic,ischaemic,JJ,_,5,amod
11420161,67,preconditioning,5,preconditioning,preconditioning,NN,_,2,nmod
11420161,68,was,6,was,be,VBD,_,8,cop
11420161,69,two,7,two,two,CD,_,8,nummod
11420161,70,cycles,8,cycles,cycle,NNS,_,0,ROOT
11420161,71,of,9,of,of,IN,_,11,case
11420161,72,2-min,10,2-min,2-min,JJ,_,11,amod
11420161,73,ischaemia,11,ischaemia,ischaemia,NN,_,8,nmod
11420161,74,followed,12,followed,follow,VBN,_,8,acl
11420161,75,by,13,by,by,IN,_,15,case
11420161,76,3-min,14,3-min,3-min,JJ,_,15,amod
11420161,77,reperfusion,15,reperfusion,reperfusion,NN,_,12,nmod
11420161,78,.,16,.,.,.,_,8,punct
11420161,79,Free,1,Free,Free,NNP,_,2,compound
11420161,80,radicals,2,radicals,radical,NNS,_,4,nsubjpass
11420161,81,were,3,were,be,VBD,_,4,auxpass
11420161,82,measured,4,measured,measure,VBN,_,0,ROOT
11420161,83,using,5,using,use,VBG,_,4,xcomp
11420161,84,electron,6,electron,electron,NN,_,9,compound
11420161,85,spin,7,spin,spin,NN,_,9,compound
11420161,86,resonance,8,resonance,resonance,NN,_,9,compound
11420161,87,spectroscopy,9,spectroscopy,spectroscopy,NN,_,5,dobj
11420161,88,.,10,.,.,.,_,4,punct
11420161,89,Global,1,Global,global,JJ,_,7,nsubjpass
11420161,90,and,2,and,and,CC,_,1,cc
11420161,91,right,3,right,right,JJ,_,1,conj
11420161,92,heart,4,heart,heart,NN,_,5,compound
11420161,93,functions,5,functions,function,NNS,_,1,dep
11420161,94,were,6,were,be,VBD,_,7,auxpass
11420161,95,collected,7,collected,collect,VBN,_,0,ROOT
11420161,96,.,8,.,.,.,_,7,punct
11420161,97,RESULTS,1,RESULTS,result,NNS,_,0,ROOT
11420161,98,The,2,The,the,DT,_,5,det
11420161,99,free,3,free,free,JJ,_,5,amod
11420161,100,radicals,4,radicals,radical,NNS,_,5,compound
11420161,101,generation,5,generation,generation,NN,_,16,nsubj
11420161,102,in,6,in,in,IN,_,9,case
11420161,103,coronary,7,coronary,coronary,JJ,_,9,amod
11420161,104,sinus,8,sinus,sinus,NN,_,9,compound
11420161,105,blood,9,blood,blood,NN,_,5,nmod
11420161,106,in,10,in,in,IN,_,14,case
11420161,107,the,11,the,the,DT,_,14,det
11420161,108,ischaemic,12,ischaemic,ischaemic,JJ,_,14,amod
11420161,109,preconditioning,13,preconditioning,preconditioning,NN,_,14,compound
11420161,110,group,14,group,group,NN,_,5,nmod
11420161,111,was,15,was,be,VBD,_,16,cop
11420161,112,9.7,16,9.7,9.7,CD,_,1,acl:relcl
11420161,113,and,17,and,and,CC,_,16,cc
11420161,114,16.6,18,16.6,16.6,CD,_,19,nummod
11420161,115,%,19,%,%,NN,_,16,conj
11420161,116,after,20,after,after,IN,_,24,case
11420161,117,the,21,the,the,DT,_,24,det
11420161,118,ischaemic,22,ischaemic,ischaemic,JJ,_,24,amod
11420161,119,preconditioning,23,preconditioning,preconditioning,NN,_,24,compound
11420161,120,protocol,24,protocol,protocol,NN,_,16,nmod
11420161,121,and,25,and,and,CC,_,16,cc
11420161,122,10,26,10,10,CD,_,27,nummod
11420161,123,min,27,min,min,NN,_,16,conj
11420161,124,after,28,after,after,IN,_,29,mark
11420161,125,declamping,29,declamping,declamp,VBG,_,27,acl
11420161,126,",",30,",",",",",",_,16,punct
11420161,127,6.8,31,6.8,6.8,CD,_,16,conj
11420161,128,and,32,and,and,CC,_,16,cc
11420161,129,13.3,33,13.3,13.3,CD,_,34,nummod
11420161,130,%,34,%,%,NN,_,16,conj
11420161,131,in,35,in,in,IN,_,37,case
11420161,132,the,36,the,the,DT,_,37,det
11420161,133,controls,37,controls,control,NNS,_,34,nmod
11420161,134,.,38,.,.,.,_,1,punct
11420161,135,The,1,The,the,DT,_,3,det
11420161,136,free,2,free,free,JJ,_,3,amod
11420161,137,radicals,3,radicals,radical,NNS,_,0,ROOT
11420161,138,in,4,in,in,IN,_,6,case
11420161,139,arterial,5,arterial,arterial,JJ,_,6,amod
11420161,140,samples,6,samples,sample,NNS,_,3,nmod
11420161,141,were,7,were,be,VBD,_,3,dep
11420161,142,",",8,",",",",",",_,7,punct
11420161,143,respectively,9,respectively,respectively,RB,_,8,root
11420161,144,",",10,",",",",",",_,9,punct
11420161,145,21,11,21,21,CD,_,18,nummod
11420161,146,",",12,",",",",",",_,11,punct
11420161,147,14,13,14,14,CD,_,11,nummod
11420161,148,",",14,",",",",",",_,11,punct
11420161,149,10,15,10,10,CD,_,11,nummod
11420161,150,and,16,and,and,CC,_,11,cc
11420161,151,9,17,9,9,CD,_,11,conj
11420161,152,%,18,%,%,NN,_,10,root
11420161,153,at,19,at,at,IN,_,21,case
11420161,154,10,20,10,10,CD,_,21,nummod
11420161,155,min,21,min,min,NN,_,18,nmod
11420161,156,",",22,",",",",",",_,21,punct
11420161,157,1,23,1,1,CD,_,28,nummod
11420161,158,",",24,",",",",",",_,23,punct
11420161,159,2,25,2,2,CD,_,23,conj
11420161,160,and,26,and,and,CC,_,23,cc
11420161,161,24,27,24,24,CD,_,23,conj
11420161,162,h,28,h,h,NN,_,21,nmod
11420161,163,after,29,after,after,IN,_,28,case
11420161,164,reperfusion,30,reperfusion,reperfusion,NN,_,28,dep
11420161,165,.,31,.,.,.,_,18,punct
11420161,166,Cardiac,1,Cardiac,cardiac,JJ,_,2,amod
11420161,167,index,2,index,index,NN,_,15,nsubjpass
11420161,168,(,3,-LRB-,-lrb-,-LRB-,_,4,punct
11420161,169,CI,4,CI,ci,NN,_,2,appos
11420161,170,),5,-RRB-,-rrb-,-RRB-,_,4,punct
11420161,171,and,6,and,and,CC,_,2,cc
11420161,172,right,7,right,right,JJ,_,10,amod
