doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
9039228,0,Marginal,1,Marginal,marginal,JJ,_,5,amod
9039228,1,zone,2,zone,zone,NN,_,5,compound
9039228,2,B,3,B,b,NN,_,5,compound
9039228,3,cell,4,cell,cell,NN,_,5,compound
9039228,4,lymphoma,5,lymphoma,lymphoma,NN,_,0,ROOT
9039228,5,of,6,of,of,IN,_,9,case
9039228,6,the,7,the,the,DT,_,9,det
9039228,7,parotid,8,parotid,parotid,JJ,_,9,amod
9039228,8,glands,9,glands,gland,NNS,_,5,nmod
9039228,9,:,10,:,:,:,_,5,punct
9039228,10,results,11,results,result,NNS,_,5,dep
9039228,11,of,12,of,of,IN,_,15,case
9039228,12,a,13,a,a,DT,_,15,det
9039228,13,randomised,14,randomised,randomised,JJ,_,15,amod
9039228,14,trial,15,trial,trial,NN,_,11,nmod
9039228,15,comparing,16,comparing,compare,VBG,_,15,acl
9039228,16,radiotherapy,17,radiotherapy,radiotherapy,NN,_,16,dobj
9039228,17,to,18,to,to,TO,_,20,case
9039228,18,combined,19,combined,combine,VBN,_,20,amod
9039228,19,therapy,20,therapy,therapy,NN,_,16,nmod
9039228,20,.,21,.,.,.,_,5,punct
9039228,21,39,1,39,39,CD,_,2,nummod
9039228,22,patients,2,patients,patient,NNS,_,23,nsubjpass
9039228,23,with,3,with,with,IN,_,8,case
9039228,24,marginal,4,marginal,marginal,JJ,_,8,amod
9039228,25,zone,5,zone,zone,NN,_,8,compound
9039228,26,B,6,B,b,NN,_,8,compound
9039228,27,cell,7,cell,cell,NN,_,8,compound
9039228,28,lymphoma,8,lymphoma,lymphoma,NN,_,2,nmod
9039228,29,(,9,-LRB-,-lrb-,-LRB-,_,10,punct
9039228,30,MZBCL,10,MZBCL,mzbcl,NN,_,8,appos
9039228,31,),11,-RRB-,-rrb-,-RRB-,_,10,punct
9039228,32,of,12,of,of,IN,_,15,case
9039228,33,the,13,the,the,DT,_,15,det
9039228,34,parotid,14,parotid,parotid,JJ,_,15,amod
9039228,35,glands,15,glands,gland,NNS,_,8,nmod
9039228,36,(,16,-LRB-,-lrb-,-LRB-,_,17,punct
9039228,37,stages,17,stages,stage,NNS,_,2,dep
9039228,38,I,18,I,I,PRP,_,17,dep
9039228,39,or,19,or,or,CC,_,18,cc
9039228,40,II,20,II,ii,CD,_,18,conj
9039228,41,),21,-RRB-,-rrb-,-RRB-,_,17,punct
9039228,42,were,22,were,be,VBD,_,23,auxpass
9039228,43,studied,23,studied,study,VBN,_,0,ROOT
9039228,44,.,24,.,.,.,_,23,punct
9039228,45,They,1,They,they,PRP,_,3,nsubjpass
9039228,46,were,2,were,be,VBD,_,3,auxpass
9039228,47,randomized,3,randomized,randomize,VBN,_,0,ROOT
9039228,48,to,4,to,to,TO,_,6,mark
9039228,49,be,5,be,be,VB,_,6,auxpass
9039228,50,treated,6,treated,treat,VBN,_,3,xcomp
9039228,51,with,7,with,with,IN,_,9,case
9039228,52,either,8,either,either,CC,_,9,det
9039228,53,radiotherapy,9,radiotherapy,radiotherapy,NN,_,6,nmod
9039228,54,alone,10,alone,alone,RB,_,9,advmod
9039228,55,(,11,-LRB-,-lrb-,-LRB-,_,13,punct
9039228,56,extended,12,extended,extend,VBN,_,13,amod
9039228,57,fields,13,fields,field,NNS,_,9,dep
9039228,58,",",14,",",",",",",_,13,punct
9039228,59,4500,15,4500,4500,CD,_,16,nummod
9039228,60,cGy,16,cGy,cgy,NN,_,13,appos
9039228,61,),17,-RRB-,-rrb-,-RRB-,_,13,punct
9039228,62,or,18,or,or,CC,_,9,cc
9039228,63,radiotherapy,19,radiotherapy,radiotherapy,NN,_,9,conj
9039228,64,(,20,-LRB-,-lrb-,-LRB-,_,23,punct
9039228,65,the,21,the,the,DT,_,23,det
9039228,66,same,22,same,same,JJ,_,23,amod
9039228,67,schedule,23,schedule,schedule,NN,_,19,appos
9039228,68,),24,-RRB-,-rrb-,-RRB-,_,23,punct
9039228,69,plus,25,plus,plus,CC,_,19,cc
9039228,70,adjuvant,26,adjuvant,adjuvant,JJ,_,27,amod
9039228,71,chemotherapy,27,chemotherapy,chemotherapy,NN,_,19,conj
9039228,72,(,28,-LRB-,-lrb-,-LRB-,_,29,punct
9039228,73,cyclophosphamide,29,cyclophosphamide,cyclophosphamide,NN,_,27,dep
9039228,74,",",30,",",",",",",_,29,punct
9039228,75,vincristine,31,vincristine,vincristine,NN,_,29,conj
9039228,76,and,32,and,and,CC,_,29,cc
9039228,77,prednisone,33,prednisone,prednisone,NN,_,29,conj
9039228,78,),34,-RRB-,-rrb-,-RRB-,_,29,punct
9039228,79,.,35,.,.,.,_,3,punct
9039228,80,The,1,The,the,DT,_,3,det
9039228,81,end,2,end,end,NN,_,3,compound
9039228,82,points,3,points,point,NNS,_,5,nsubj
9039228,83,were,4,were,be,VBD,_,5,cop
9039228,84,survival,5,survival,survival,NN,_,0,ROOT
9039228,85,and,6,and,and,CC,_,5,cc
9039228,86,time,7,time,time,NN,_,5,conj
9039228,87,to,8,to,to,TO,_,10,case
9039228,88,treatment,9,treatment,treatment,NN,_,10,compound
9039228,89,failure,10,failure,failure,NN,_,7,nmod
9039228,90,(,11,-LRB-,-lrb-,-LRB-,_,12,punct
9039228,91,TTF,12,TTF,ttf,NN,_,10,appos
9039228,92,),13,-RRB-,-rrb-,-RRB-,_,12,punct
9039228,93,.,14,.,.,.,_,5,punct
9039228,94,Patients,1,Patients,patient,NNS,_,6,nsubj
