doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
6125181,0,The,1,The,the,DT,_,2,det
6125181,1,influence,2,influence,influence,NN,_,0,ROOT
6125181,2,of,3,of,of,IN,_,5,case
6125181,3,beta-adrenoceptor,4,beta-adrenoceptor,beta-adrenoceptor,NN,_,5,compound
6125181,4,blockade,5,blockade,blockade,NN,_,2,nmod
6125181,5,on,6,on,on,IN,_,9,case
6125181,6,left,7,left,left,JJ,_,9,amod
6125181,7,ventricular,8,ventricular,ventricular,JJ,_,9,amod
6125181,8,function,9,function,function,NN,_,2,nmod
6125181,9,.,10,.,.,.,_,2,punct
6125181,10,1,1,1,1,CD,_,3,nummod
6125181,11,This,2,This,this,DT,_,3,det
6125181,12,study,3,study,study,NN,_,5,nsubjpass
6125181,13,was,4,was,be,VBD,_,5,auxpass
6125181,14,designed,5,designed,design,VBN,_,0,ROOT
6125181,15,to,6,to,to,TO,_,7,mark
6125181,16,compare,7,compare,compare,VB,_,5,xcomp
6125181,17,in,8,in,in,IN,_,13,case
6125181,18,a,9,a,a,DT,_,13,det
6125181,19,randomized,10,randomized,randomize,VBN,_,13,amod
6125181,20,cross-over,11,cross-over,cross-over,JJ,_,13,amod
6125181,21,trial,12,trial,trial,NN,_,13,compound
6125181,22,pindolol,13,pindolol,pindolol,NN,_,7,nmod
6125181,23,",",14,",",",",",",_,13,punct
6125181,24,a,15,a,a,DT,_,16,det
6125181,25,beta-adrenoceptor,16,beta-adrenoceptor,beta-adrenoceptor,NN,_,13,appos
6125181,26,blocking,17,blocking,block,VBG,_,16,acl
6125181,27,agent,18,agent,agent,NN,_,17,dobj
6125181,28,with,19,with,with,IN,_,22,case
6125181,29,intrinsic,20,intrinsic,intrinsic,JJ,_,22,amod
6125181,30,sympathomimetic,21,sympathomimetic,sympathomimetic,JJ,_,22,amod
6125181,31,activity,22,activity,activity,NN,_,17,nmod
6125181,32,and,23,and,and,CC,_,22,cc
6125181,33,metoprolol,24,metoprolol,metoprolol,NN,_,22,conj
6125181,34,",",25,",",",",",",_,13,punct
6125181,35,a,26,a,a,DT,_,29,det
6125181,36,cardioselective,27,cardioselective,cardioselective,JJ,_,29,amod
6125181,37,beta-adrenoceptor,28,beta-adrenoceptor,beta-adrenoceptor,NN,_,29,compound
6125181,38,blocker,29,blocker,blocker,NN,_,13,appos
6125181,39,lacking,30,lacking,lack,VBG,_,29,acl
6125181,40,sympathomimetic,31,sympathomimetic,sympathomimetic,JJ,_,32,amod
6125181,41,activity,32,activity,activity,NN,_,30,dobj
6125181,42,in,33,in,in,IN,_,34,case
6125181,43,hypertensives,34,hypertensives,hypertensive,NNS,_,32,nmod
6125181,44,with,35,with,with,IN,_,38,case
6125181,45,incipient,36,incipient,incipient,JJ,_,38,amod
6125181,46,heart,37,heart,heart,NN,_,38,compound
6125181,47,failure,38,failure,failure,NN,_,34,nmod
6125181,48,.,39,.,.,.,_,5,punct
6125181,49,Cardiac,1,Cardiac,cardiac,JJ,_,2,amod
6125181,50,function,2,function,function,NN,_,4,nsubjpass
6125181,51,was,3,was,be,VBD,_,4,auxpass
6125181,52,investigated,4,investigated,investigate,VBN,_,0,ROOT
6125181,53,by,5,by,by,IN,_,6,case
6125181,54,M-Mode,6,M-Mode,m-mode,NN,_,4,nmod
6125181,55,and,7,and,and,CC,_,6,cc
6125181,56,2D-echo-cardiography,8,2D-echo-cardiography,2d-echo-cardiography,NN,_,6,conj
6125181,57,.,9,.,.,.,_,4,punct
6125181,58,2,1,2,2,CD,_,3,nummod
6125181,59,Both,2,Both,both,CC,_,3,cc:preconj
6125181,60,pindolol,3,pindolol,pindolol,NN,_,0,ROOT
6125181,61,and,4,and,and,CC,_,3,cc
6125181,62,metoprolol,5,metoprolol,metoprolol,NN,_,3,conj
6125181,63,in,6,in,in,IN,_,8,case
6125181,64,equipotent,7,equipotent,equipotent,JJ,_,8,amod
6125181,65,doses,8,doses,dose,NNS,_,3,nmod
6125181,66,lowered,9,lowered,lower,VBN,_,11,amod
6125181,67,blood,10,blood,blood,NN,_,11,compound
6125181,68,pressure,11,pressure,pressure,NN,_,8,dep
6125181,69,to,12,to,to,TO,_,15,case
6125181,70,the,13,the,the,DT,_,15,det
6125181,71,same,14,same,same,JJ,_,15,amod
6125181,72,extent,15,extent,extent,NN,_,11,nmod
6125181,73,.,16,.,.,.,_,3,punct
6125181,74,3,1,3,3,CD,_,0,ROOT
6125181,75,There,2,There,there,EX,_,3,expl
6125181,76,was,3,was,be,VBD,_,1,acl:relcl
6125181,77,no,4,no,no,DT,_,5,neg
6125181,78,difference,5,difference,difference,NN,_,3,nsubj
6125181,79,in,6,in,in,IN,_,10,case
6125181,80,overall,7,overall,overall,JJ,_,10,amod
6125181,81,left,8,left,left,JJ,_,10,amod
6125181,82,ventricular,9,ventricular,ventricular,JJ,_,10,amod
6125181,83,function,10,function,function,NN,_,5,nmod
6125181,84,in,11,in,in,IN,_,13,case
6125181,85,ventricular,12,ventricular,ventricular,JJ,_,13,amod
6125181,86,geometry,13,geometry,geometry,NN,_,10,nmod
6125181,87,or,14,or,or,CC,_,13,cc
6125181,88,in,15,in,in,IN,_,17,case
6125181,89,wall,16,wall,wall,NN,_,17,compound
6125181,90,dynamics,17,dynamics,dynamics,NNS,_,13,conj
6125181,91,after,18,after,after,IN,_,20,case
6125181,92,either,19,either,either,CC,_,20,det
6125181,93,drug,20,drug,drug,NN,_,3,nmod
6125181,94,.,21,.,.,.,_,1,punct
6125181,95,4,1,4,4,CD,_,8,ccomp
6125181,96,In,2,In,in,IN,_,3,case
6125181,97,comparison,3,comparison,comparison,NN,_,1,nmod
6125181,98,to,4,to,to,TO,_,5,case
6125181,99,metoprolol,5,metoprolol,metoprolol,NN,_,3,nmod
6125181,100,",",6,",",",",",",_,8,punct
6125181,101,pindolol,7,pindolol,pindolol,NN,_,8,nsubj
6125181,102,produced,8,produced,produce,VBD,_,0,ROOT
6125181,103,less,9,less,less,JJR,_,10,amod
6125181,104,reduction,10,reduction,reduction,NN,_,8,dobj
6125181,105,in,11,in,in,IN,_,14,case
6125181,106,resting,12,resting,rest,VBG,_,14,amod
6125181,107,heart,13,heart,heart,NN,_,14,compound
6125181,108,rate,14,rate,rate,NN,_,10,nmod
6125181,109,",",15,",",",",",",_,10,punct
6125181,110,cardiac,16,cardiac,cardiac,JJ,_,17,amod
6125181,111,index,17,index,index,NN,_,10,conj
6125181,112,and,18,and,and,CC,_,10,cc
6125181,113,ejection,19,ejection,ejection,NN,_,20,compound
6125181,114,velocity,20,velocity,velocity,NN,_,10,conj
6125181,115,reflecting,21,reflecting,reflect,VBG,_,10,acl
