doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
15037334,0,Correlates,1,Correlates,correlate,NNS,_,0,ROOT
15037334,1,of,2,of,of,IN,_,4,case
15037334,2,cognitive,3,cognitive,cognitive,JJ,_,4,amod
15037334,3,deficits,4,deficits,deficit,NNS,_,1,nmod
15037334,4,in,5,in,in,IN,_,8,case
15037334,5,first,6,first,first,JJ,_,8,amod
15037334,6,episode,7,episode,episode,NN,_,8,compound
15037334,7,schizophrenia,8,schizophrenia,schizophrenia,NN,_,1,nmod
15037334,8,.,9,.,.,.,_,1,punct
15037334,9,OBJECTIVE,1,OBJECTIVE,objective,NN,_,0,ROOT
15037334,10,The,2,The,the,DT,_,3,det
15037334,11,presence,3,presence,presence,NN,_,12,nsubjpass
15037334,12,of,4,of,of,IN,_,6,case
15037334,13,cognitive,5,cognitive,cognitive,JJ,_,6,amod
15037334,14,dysfunction,6,dysfunction,dysfunction,NN,_,3,nmod
15037334,15,in,7,in,in,IN,_,8,case
15037334,16,schizophrenia,8,schizophrenia,schizophrenia,NN,_,3,nmod
15037334,17,has,9,has,have,VBZ,_,12,aux
15037334,18,been,10,been,be,VBN,_,12,auxpass
15037334,19,well,11,well,well,RB,_,12,advmod
15037334,20,documented,12,documented,document,VBN,_,1,dep
15037334,21,",",13,",",",",",",_,12,punct
15037334,22,but,14,but,but,CC,_,12,cc
15037334,23,questions,15,questions,question,NNS,_,16,nsubj
15037334,24,remain,16,remain,remain,VBP,_,12,conj
15037334,25,about,17,about,about,IN,_,20,mark
15037334,26,whether,18,whether,whether,IN,_,20,mark
15037334,27,there,19,there,there,EX,_,20,expl
15037334,28,are,20,are,be,VBP,_,16,advcl
15037334,29,relationships,21,relationships,relationship,NNS,_,20,nsubj
15037334,30,between,22,between,between,IN,_,24,case
15037334,31,this,23,this,this,DT,_,24,det
15037334,32,dysfunction,24,dysfunction,dysfunction,NN,_,21,nmod
15037334,33,and,25,and,and,CC,_,24,cc
15037334,34,clinical,26,clinical,clinical,JJ,_,27,amod
15037334,35,symptomatology,27,symptomatology,symptomatology,NN,_,24,conj
15037334,36,.,28,.,.,.,_,1,punct
15037334,37,If,1,If,if,IN,_,2,mark
15037334,38,present,2,present,present,JJ,_,10,advcl
15037334,39,",",3,",",",",",",_,10,punct
15037334,40,such,4,such,such,JJ,_,5,amod
15037334,41,relationships,5,relationships,relationship,NNS,_,10,nsubj
15037334,42,should,6,should,should,MD,_,10,aux
15037334,43,be,7,be,be,VB,_,10,cop
15037334,44,most,8,most,most,RBS,_,9,advmod
15037334,45,clearly,9,clearly,clearly,RB,_,10,advmod
15037334,46,observable,10,observable,observable,JJ,_,0,ROOT
15037334,47,in,11,in,in,IN,_,12,case
15037334,48,patients,12,patients,patient,NNS,_,10,nmod
15037334,49,with,13,with,with,IN,_,16,case
15037334,50,first,14,first,first,JJ,_,16,amod
15037334,51,episode,15,episode,episode,NN,_,16,compound
15037334,52,schizophrenia,16,schizophrenia,schizophrenia,NN,_,12,nmod
15037334,53,;,17,;,;,:,_,10,punct
15037334,54,that,18,that,that,DT,_,19,nsubj
15037334,55,is,19,is,be,VBZ,_,10,parataxis
15037334,56,",",20,",",",",",",_,19,punct
15037334,57,before,21,before,before,IN,_,23,case
15037334,58,the,22,the,the,DT,_,23,det
15037334,59,effects,23,effects,effect,NNS,_,33,nmod
15037334,60,of,24,of,of,IN,_,26,case
15037334,61,chronic,25,chronic,chronic,JJ,_,26,amod
15037334,62,illness,26,illness,illness,NN,_,23,nmod
15037334,63,",",27,",",",",",",_,26,punct
15037334,64,institutionalization,28,institutionalization,institutionalization,NN,_,26,conj
15037334,65,",",29,",",",",",",_,26,punct
15037334,66,or,30,or,or,CC,_,26,cc
15037334,67,treatment,31,treatment,treatment,NN,_,26,conj
15037334,68,might,32,might,might,MD,_,33,aux
15037334,69,confound,33,confound,confound,VB,_,19,ccomp
15037334,70,them,34,them,they,PRP,_,33,dobj
15037334,71,.,35,.,.,.,_,10,punct
15037334,72,METHOD,1,METHOD,method,NN,_,4,compound
15037334,73,307,2,307,307,CD,_,4,nummod
15037334,74,schizophrenia,3,schizophrenia,schizophrenia,NN,_,4,compound
15037334,75,subjects,4,subjects,subject,NNS,_,12,nsubjpass
15037334,76,in,5,in,in,IN,_,8,case
15037334,77,their,6,their,they,PRP$,_,8,nmod:poss
15037334,78,first,7,first,first,JJ,_,8,amod
15037334,79,episode,8,episode,episode,NN,_,4,nmod
15037334,80,of,9,of,of,IN,_,10,case
15037334,81,illness,10,illness,illness,NN,_,8,nmod
15037334,82,were,11,were,be,VBD,_,12,auxpass
15037334,83,recruited,12,recruited,recruit,VBN,_,0,ROOT
15037334,84,to,13,to,to,TO,_,14,mark
15037334,85,participate,14,participate,participate,VB,_,12,xcomp
15037334,86,in,15,in,in,IN,_,18,case
15037334,87,a,16,a,a,DT,_,18,det
15037334,88,clinical,17,clinical,clinical,JJ,_,18,amod
15037334,89,trial,18,trial,trial,NN,_,14,nmod
15037334,90,comparing,19,comparing,compare,VBG,_,18,acl
15037334,91,the,20,the,the,DT,_,22,det
15037334,92,long-term,21,long-term,long-term,JJ,_,22,amod
