doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
10071998,0,Anesthesia,1,Anesthesia,Anesthesia,NNP,_,0,ROOT
10071998,1,for,2,for,for,IN,_,5,case
10071998,2,in,3,in,in,FW,_,5,amod
10071998,3,vitro,4,vitro,vitro,FW,_,3,dep
10071998,4,fertilization,5,fertilization,fertilization,NN,_,1,nmod
10071998,5,:,6,:,:,:,_,1,punct
10071998,6,the,7,the,the,DT,_,8,det
10071998,7,addition,8,addition,addition,NN,_,1,dep
10071998,8,of,9,of,of,IN,_,10,case
10071998,9,fentanyl,10,fentanyl,fentanyl,NN,_,8,nmod
10071998,10,to,11,to,to,TO,_,14,case
10071998,11,1.5,12,1.5,1.5,CD,_,13,compound
10071998,12,%,13,%,%,NN,_,14,amod
10071998,13,lidocaine,14,lidocaine,lidocaine,NN,_,8,nmod
10071998,14,.,15,.,.,.,_,1,punct
10071998,15,UNLABELLED,1,UNLABELLED,UNLABELLED,NNP,_,2,compound
10071998,16,Ultrasonically,2,Ultrasonically,Ultrasonically,NNP,_,3,nsubj
10071998,17,guided,3,guided,guide,VBD,_,10,csubj
10071998,18,transvaginal,4,transvaginal,transvaginal,JJ,_,6,amod
10071998,19,oocyte,5,oocyte,oocyte,NN,_,6,compound
10071998,20,retrieval,6,retrieval,retrieval,NN,_,3,dobj
10071998,21,is,7,is,be,VBZ,_,10,cop
10071998,22,relatively,8,relatively,relatively,RB,_,9,advmod
10071998,23,short,9,short,short,JJ,_,10,amod
10071998,24,procedure,10,procedure,procedure,NN,_,0,ROOT
10071998,25,that,11,that,that,WDT,_,13,nsubjpass
10071998,26,is,12,is,be,VBZ,_,13,auxpass
10071998,27,performed,13,performed,perform,VBN,_,10,acl:relcl
10071998,28,on,14,on,on,IN,_,17,case
10071998,29,an,15,an,a,DT,_,17,det
10071998,30,out-patient,16,out-patient,out-patient,JJ,_,17,amod
10071998,31,basis,17,basis,basis,NN,_,13,nmod
10071998,32,.,18,.,.,.,_,10,punct
10071998,33,The,1,The,the,DT,_,4,det
10071998,34,optimal,2,optimal,optimal,JJ,_,4,amod
10071998,35,anesthetic,3,anesthetic,anesthetic,JJ,_,4,amod
10071998,36,technique,4,technique,technique,NN,_,6,nsubj
10071998,37,should,5,should,should,MD,_,6,aux
10071998,38,allow,6,allow,allow,VB,_,0,ROOT
10071998,39,good,7,good,good,JJ,_,9,amod
10071998,40,surgical,8,surgical,surgical,JJ,_,9,amod
10071998,41,anesthesia,9,anesthesia,anesthesia,NN,_,6,dobj
10071998,42,with,10,with,with,IN,_,13,case
10071998,43,minimal,11,minimal,minimal,JJ,_,13,amod
10071998,44,side,12,side,side,JJ,_,13,amod
10071998,45,effects,13,effects,effect,NNS,_,6,nmod
10071998,46,",",14,",",",",",",_,13,punct
10071998,47,a,15,a,a,DT,_,18,det
10071998,48,short,16,short,short,JJ,_,18,amod
10071998,49,recovery,17,recovery,recovery,NN,_,18,compound
10071998,50,time,18,time,time,NN,_,13,conj
10071998,51,",",19,",",",",",",_,13,punct
10071998,52,and,20,and,and,CC,_,13,cc
10071998,53,",",21,",",",",",",_,13,punct
10071998,54,if,22,if,if,IN,_,23,mark
10071998,55,possible,23,possible,possible,JJ,_,13,dep
10071998,56,",",24,",",",",",",_,23,punct
10071998,57,a,25,a,a,DT,_,27,det
10071998,58,high,26,high,high,JJ,_,27,amod
10071998,59,rate,27,rate,rate,NN,_,24,root
10071998,60,of,28,of,of,IN,_,30,case
10071998,61,successful,29,successful,successful,JJ,_,30,amod
10071998,62,pregnancy,30,pregnancy,pregnancy,NN,_,27,nmod
10071998,63,.,31,.,.,.,_,27,punct
10071998,64,Spinal,1,Spinal,spinal,JJ,_,2,amod
10071998,65,anesthesia,2,anesthesia,anesthesia,NN,_,5,nsubjpass
10071998,66,is,3,is,be,VBZ,_,5,auxpass
10071998,67,often,4,often,often,RB,_,5,advmod
10071998,68,used,5,used,use,VBN,_,0,ROOT
10071998,69,in,6,in,in,IN,_,8,case
10071998,70,this,7,this,this,DT,_,8,det
10071998,71,institution,8,institution,institution,NN,_,5,nmod
10071998,72,",",9,",",",",",",_,5,punct
10071998,73,as,10,as,as,RB,_,5,cc
10071998,74,well,11,well,well,RB,_,10,mwe
10071998,75,as,12,as,as,IN,_,10,mwe
10071998,76,many,13,many,many,JJ,_,14,amod
10071998,77,others,14,others,other,NNS,_,5,conj
10071998,78,",",15,",",",",",",_,14,punct
10071998,79,for,16,for,for,IN,_,18,case
10071998,80,this,17,this,this,DT,_,18,det
10071998,81,procedure,18,procedure,procedure,NN,_,14,nmod
10071998,82,.,19,.,.,.,_,5,punct
10071998,83,The,1,The,the,DT,_,2,det
10071998,84,addition,2,addition,addition,NN,_,7,nsubj
10071998,85,of,3,of,of,IN,_,4,case
10071998,86,fentanyl,4,fentanyl,fentanyl,NN,_,2,nmod
10071998,87,may,5,may,may,MD,_,7,aux
10071998,88,be,6,be,be,VB,_,7,cop
10071998,89,effective,7,effective,effective,JJ,_,0,ROOT
10071998,90,for,8,for,for,IN,_,14,case
10071998,91,both,9,both,both,DT,_,10,cc:preconj
10071998,92,intraoperative,10,intraoperative,intraoperative,JJ,_,14,amod
10071998,93,and,11,and,and,CC,_,10,cc
10071998,94,postoperative,12,postoperative,postoperative,JJ,_,10,conj
10071998,95,pain,13,pain,pain,NN,_,14,compound
10071998,96,relief,14,relief,relief,NN,_,7,nmod
10071998,97,.,15,.,.,.,_,7,punct
10071998,98,We,1,We,we,PRP,_,2,nsubj
10071998,99,assessed,2,assessed,assess,VBD,_,0,ROOT
10071998,100,the,3,the,the,DT,_,4,det
10071998,101,effect,4,effect,effect,NN,_,2,dobj
10071998,102,of,5,of,of,IN,_,6,mark
10071998,103,adding,6,adding,add,VBG,_,4,acl
10071998,104,fentanyl,7,fentanyl,fentanyl,NN,_,6,dobj
10071998,105,to,8,to,to,TO,_,11,case
10071998,106,1.5,9,1.5,1.5,CD,_,10,compound
10071998,107,%,10,%,%,NN,_,11,amod
10071998,108,lidocaine,11,lidocaine,lidocaine,NN,_,6,nmod
10071998,109,in,12,in,in,IN,_,13,case
10071998,110,women,13,women,woman,NNS,_,11,nmod
10071998,111,undergoing,14,undergoing,undergo,VBG,_,13,acl
10071998,112,ultrasonically,15,ultrasonically,ultrasonically,RB,_,16,advmod
10071998,113,guided,16,guided,guide,VBN,_,18,amod
10071998,114,oocyte,17,oocyte,oocyte,NN,_,18,compound
10071998,115,retrieval,18,retrieval,retrieval,NN,_,14,dobj
10071998,116,.,19,.,.,.,_,2,punct
10071998,117,Seventy-eight,1,Seventy-eight,seventy-eight,CD,_,2,nummod
10071998,118,women,2,women,woman,NNS,_,4,nsubjpass
10071998,119,were,3,were,be,VBD,_,4,auxpass
10071998,120,randomized,4,randomized,randomize,VBN,_,0,ROOT
10071998,121,to,5,to,to,TO,_,6,mark
10071998,122,receive,6,receive,receive,VB,_,4,xcomp
10071998,123,45,7,45,45,CD,_,8,nummod
10071998,124,mg,8,mg,mg,NN,_,6,dobj
10071998,125,of,9,of,of,IN,_,13,case
10071998,126,hyperbaric,10,hyperbaric,hyperbaric,JJ,_,13,amod
10071998,127,1.5,11,1.5,1.5,CD,_,12,compound
10071998,128,%,12,%,%,NN,_,13,amod
10071998,129,lidocaine,13,lidocaine,lidocaine,NN,_,8,nmod
10071998,130,with,14,with,with,IN,_,18,case
10071998,131,or,15,or,or,CC,_,18,cc
10071998,132,without,16,without,without,IN,_,18,case
10071998,133,10,17,10,10,CD,_,18,nummod
10071998,134,microg,18,microg,microg,NN,_,6,nmod
10071998,135,of,19,of,of,IN,_,20,case
10071998,136,fentanyl,20,fentanyl,fentanyl,NN,_,18,nmod
10071998,137,.,21,.,.,.,_,4,punct
10071998,138,Visual,1,Visual,visual,JJ,_,3,amod
10071998,139,analog,2,analog,analog,NN,_,3,compound
10071998,140,scale,3,scale,scale,NN,_,8,compound
10071998,141,(,4,-LRB-,-lrb-,-LRB-,_,5,punct
10071998,142,VAS,5,VAS,vas,NN,_,3,appos
10071998,143,),6,-RRB-,-rrb-,-RRB-,_,5,punct
10071998,144,pain,7,pain,pain,NN,_,8,compound
10071998,145,scores,8,scores,score,NNS,_,10,nsubj
10071998,146,were,9,were,be,VBD,_,10,cop
10071998,147,lower,10,lower,lower,JJR,_,0,ROOT
10071998,148,in,11,in,in,IN,_,14,case
10071998,149,the,12,the,the,DT,_,14,det
10071998,150,operating,13,operating,operating,NN,_,14,compound
10071998,151,room,14,room,room,NN,_,10,nmod
10071998,152,(,15,-LRB-,-lrb-,-LRB-,_,16,punct
10071998,153,OR,16,OR,or,NN,_,14,appos
10071998,154,),17,-RRB-,-rrb-,-RRB-,_,16,punct
10071998,155,(,18,-LRB-,-lrb-,-LRB-,_,20,punct
10071998,156,P,19,P,p,NN,_,20,dep
10071998,157,<,20,<,<,JJR,_,14,dep
10071998,158,0.05,21,0.05,0.05,CD,_,20,nummod
10071998,159,),22,-RRB-,-rrb-,-RRB-,_,20,punct
10071998,160,and,23,and,and,CC,_,14,cc
10071998,161,postanesthesia,24,postanesthesia,postanesthesia,NN,_,26,compound
10071998,162,care,25,care,care,NN,_,26,compound
10071998,163,unit,26,unit,unit,NN,_,14,conj
10071998,164,(,27,-LRB-,-lrb-,-LRB-,_,28,punct
10071998,165,PACU,28,PACU,pacu,NN,_,26,appos
