doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
15955950,0,TENS,1,TENS,ten,NNS,_,0,ROOT
15955950,1,for,2,for,for,IN,_,4,case
15955950,2,the,3,the,the,DT,_,4,det
15955950,3,treatment,4,treatment,treatment,NN,_,1,nmod
15955950,4,of,5,of,of,IN,_,9,case
15955950,5,writer,6,writer,writer,NN,_,9,nmod:poss
15955950,6,'s,7,'s,'s,POS,_,6,case
15955950,7,cramp,8,cramp,cramp,NN,_,9,compound
15955950,8,dystonia,9,dystonia,dystonia,NN,_,4,nmod
15955950,9,:,10,:,:,:,_,1,punct
15955950,10,a,11,a,a,DT,_,15,det
15955950,11,randomized,12,randomized,randomize,VBN,_,15,amod
15955950,12,",",13,",",",",",",_,15,punct
15955950,13,placebo-controlled,14,placebo-controlled,placebo-controlled,JJ,_,15,amod
15955950,14,study,15,study,study,NN,_,1,dep
15955950,15,.,16,.,.,.,_,1,punct
15955950,16,Manipulation,1,Manipulation,manipulation,NN,_,7,nsubj
15955950,17,of,2,of,of,IN,_,4,case
15955950,18,afferent,3,afferent,afferent,JJ,_,4,amod
15955950,19,inputs,4,inputs,input,NNS,_,1,nmod
15955950,20,may,5,may,may,MD,_,7,aux
15955950,21,temporarily,6,temporarily,temporarily,RB,_,7,advmod
15955950,22,modulate,7,modulate,modulate,VB,_,0,ROOT
15955950,23,dystonic,8,dystonic,dystonic,JJ,_,9,amod
15955950,24,spasms,9,spasms,spasm,NNS,_,7,dobj
15955950,25,.,10,.,.,.,_,7,punct
15955950,26,Ten,1,Ten,ten,CD,_,2,nummod
15955950,27,patients,2,patients,patient,NNS,_,8,nsubjpass
15955950,28,with,3,with,with,IN,_,6,case
15955950,29,writer,4,writer,writer,NN,_,6,nmod:poss
15955950,30,'s,5,'s,'s,POS,_,4,case
15955950,31,cramp,6,cramp,cramp,NN,_,2,nmod
15955950,32,were,7,were,be,VBD,_,8,auxpass
15955950,33,enrolled,8,enrolled,enrol,VBN,_,0,ROOT
15955950,34,in,9,in,in,IN,_,16,case
15955950,35,a,10,a,a,DT,_,16,det
15955950,36,double-blind,11,double-blind,double-blind,JJ,_,16,amod
15955950,37,",",12,",",",",",",_,11,punct
15955950,38,randomized,13,randomized,randomize,VBN,_,11,dep
15955950,39,",",14,",",",",",",_,11,punct
15955950,40,crossover,15,crossover,crossover,NN,_,16,compound
15955950,41,study,16,study,study,NN,_,8,nmod
15955950,42,in,17,in,in,IN,_,18,case
15955950,43,which,18,which,which,WDT,_,32,nmod
15955950,44,the,19,the,the,DT,_,20,det
15955950,45,effects,20,effects,effect,NNS,_,32,nsubjpass
15955950,46,of,21,of,of,IN,_,24,case
15955950,47,transcutaneous,22,transcutaneous,transcutaneous,JJ,_,24,amod
15955950,48,electrical,23,electrical,electrical,JJ,_,24,amod
15955950,49,stimulation,24,stimulation,stimulation,NN,_,20,nmod
15955950,50,(,25,-LRB-,-lrb-,-LRB-,_,26,punct
15955950,51,TENS,26,TENS,ten,NNS,_,24,appos
15955950,52,),27,-RRB-,-rrb-,-RRB-,_,26,punct
15955950,53,and,28,and,and,CC,_,24,cc
15955950,54,placebo,29,placebo,placebo,NN,_,30,compound
15955950,55,treatment,30,treatment,treatment,NN,_,24,conj
15955950,56,were,31,were,be,VBD,_,32,auxpass
15955950,57,compared,32,compared,compare,VBN,_,16,acl:relcl
15955950,58,.,33,.,.,.,_,8,punct
15955950,59,Patients,1,Patients,patient,NNS,_,3,nsubjpass
15955950,60,were,2,were,be,VBD,_,3,auxpass
15955950,61,evaluated,3,evaluated,evaluate,VBN,_,0,ROOT
15955950,62,using,4,using,use,VBG,_,3,xcomp
15955950,63,four,5,four,four,CD,_,6,nummod
15955950,64,measures,6,measures,measure,NNS,_,4,dobj
15955950,65,of,7,of,of,IN,_,9,case
15955950,66,dystonic,8,dystonic,dystonic,JJ,_,9,amod
15955950,67,impairment,9,impairment,impairment,NN,_,6,nmod
15955950,68,.,10,.,.,.,_,3,punct
15955950,69,The,1,The,the,DT,_,3,det
15955950,70,TENS,2,TENS,ten,NNS,_,3,compound
15955950,71,group,3,group,group,NN,_,4,nsubj
15955950,72,showed,4,showed,show,VBD,_,0,ROOT
15955950,73,a,5,a,a,DT,_,7,det
15955950,74,significant,6,significant,significant,JJ,_,7,amod
15955950,75,improvement,7,improvement,improvement,NN,_,4,dobj
15955950,76,that,8,that,that,WDT,_,9,nsubj
15955950,77,persisted,9,persisted,persist,VBD,_,7,acl:relcl
15955950,78,for,10,for,for,IN,_,12,case
15955950,79,3,11,3,3,CD,_,12,nummod
15955950,80,weeks,12,weeks,week,NNS,_,9,nmod
15955950,81,in,13,in,in,IN,_,14,case
15955950,82,three,14,three,three,CD,_,9,nmod
15955950,83,of,15,of,of,IN,_,18,case
15955950,84,the,16,the,the,DT,_,18,det
15955950,85,four,17,four,four,CD,_,18,nummod
15955950,86,measures,18,measures,measure,NNS,_,14,nmod
15955950,87,.,19,.,.,.,_,4,punct
