doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
16772718,0,Intermittent,1,Intermittent,intermittent,JJ,_,5,amod
16772718,1,recombinant,2,recombinant,recombinant,JJ,_,5,amod
16772718,2,growth,3,growth,growth,NN,_,5,compound
16772718,3,hormone,4,hormone,hormone,NN,_,5,compound
16772718,4,treatment,5,treatment,treatment,NN,_,0,ROOT
16772718,5,in,6,in,in,IN,_,8,case
16772718,6,short,7,short,short,JJ,_,8,amod
16772718,7,children,8,children,child,NNS,_,5,nmod
16772718,8,born,9,born,bear,VBN,_,8,acl
16772718,9,small,10,small,small,JJ,_,9,xcomp
16772718,10,for,11,for,for,IN,_,13,case
16772718,11,gestational,12,gestational,gestational,JJ,_,13,amod
16772718,12,age,13,age,age,NN,_,10,nmod
16772718,13,:,14,:,:,:,_,5,punct
16772718,14,four-year,15,four-year,four-year,JJ,_,16,amod
16772718,15,results,16,results,result,NNS,_,5,dep
16772718,16,of,17,of,of,IN,_,20,case
16772718,17,a,18,a,a,DT,_,20,det
16772718,18,randomized,19,randomized,randomized,JJ,_,20,amod
16772718,19,trial,20,trial,trial,NN,_,16,nmod
16772718,20,of,21,of,of,IN,_,25,case
16772718,21,two,22,two,two,CD,_,25,nummod
16772718,22,different,23,different,different,JJ,_,25,amod
16772718,23,treatment,24,treatment,treatment,NN,_,25,compound
16772718,24,regimens,25,regimens,regimen,NNS,_,20,nmod
16772718,25,.,26,.,.,.,_,5,punct
16772718,26,BACKGROUND,1,BACKGROUND,background,NN,_,2,compound
16772718,27,Treatment,2,Treatment,treatment,NN,_,18,nsubj
16772718,28,of,3,of,of,IN,_,5,case
16772718,29,short,4,short,short,JJ,_,5,amod
16772718,30,children,5,children,child,NNS,_,2,nmod
16772718,31,born,6,born,bear,VBN,_,5,acl
16772718,32,small,7,small,small,JJ,_,6,xcomp
16772718,33,for,8,for,for,IN,_,11,case
16772718,34,gestational,9,gestational,gestational,JJ,_,11,amod
16772718,35,age,10,age,age,NN,_,11,compound
16772718,36,SGA,11,SGA,sga,NN,_,7,nmod
16772718,37,with,12,with,with,IN,_,17,case
16772718,38,recombinant,13,recombinant,recombinant,JJ,_,17,amod
16772718,39,human,14,human,human,JJ,_,17,amod
16772718,40,growth,15,growth,growth,NN,_,17,compound
16772718,41,hormone,16,hormone,hormone,NN,_,17,compound
16772718,42,r-hGH,17,r-hGH,r-hgh,NN,_,11,nmod
16772718,43,increases,18,increases,increase,VBZ,_,0,ROOT
16772718,44,growth,19,growth,growth,NN,_,20,compound
16772718,45,velocity,20,velocity,velocity,NN,_,18,dobj
16772718,46,during,21,during,during,IN,_,22,case
16772718,47,childhood,22,childhood,childhood,NN,_,18,nmod
16772718,48,.,23,.,.,.,_,18,punct
16772718,49,As,1,As,as,IN,_,4,case
16772718,50,in,2,in,in,IN,_,4,case
16772718,51,other,3,other,other,JJ,_,4,amod
16772718,52,indications,4,indications,indication,NNS,_,14,nmod
16772718,53,",",5,",",",",",",_,14,punct
16772718,54,the,6,the,the,DT,_,8,det
16772718,55,growth,7,growth,growth,NN,_,8,compound
16772718,56,velocity,8,velocity,velocity,NN,_,14,nsubj
16772718,57,in,9,in,in,IN,_,11,case
16772718,58,these,10,these,these,DT,_,11,det
16772718,59,patients,11,patients,patient,NNS,_,8,nmod
16772718,60,is,12,is,be,VBZ,_,14,cop
16772718,61,more,13,more,more,RBR,_,14,advmod
16772718,62,marked,14,marked,marked,JJ,_,0,ROOT
16772718,63,during,15,during,during,IN,_,18,case
16772718,64,the,16,the,the,DT,_,18,det
16772718,65,first,17,first,first,JJ,_,18,amod
16772718,66,year,18,year,year,NN,_,14,nmod
16772718,67,of,19,of,of,IN,_,20,case
16772718,68,treatment,20,treatment,treatment,NN,_,18,nmod
16772718,69,and,21,and,and,CC,_,14,cc
16772718,70,then,22,then,then,RB,_,23,advmod
16772718,71,decreases,23,decreases,decrease,VBZ,_,14,conj
16772718,72,.,24,.,.,.,_,14,punct
16772718,73,This,1,This,this,DT,_,2,det
16772718,74,study,2,study,study,NN,_,4,nsubjpass
16772718,75,was,3,was,be,VBD,_,4,auxpass
16772718,76,undertaken,4,undertaken,undertake,VBN,_,0,ROOT
16772718,77,to,5,to,to,TO,_,6,mark
16772718,78,evaluate,6,evaluate,evaluate,VB,_,4,xcomp
16772718,79,the,7,the,the,DT,_,8,det
16772718,80,efficacy,8,efficacy,efficacy,NN,_,6,dobj
16772718,81,of,9,of,of,IN,_,13,case
16772718,82,different,10,different,different,JJ,_,13,amod
16772718,83,r-hGH,11,r-hGH,r-hgh,NN,_,13,compound
16772718,84,treatment,12,treatment,treatment,NN,_,13,compound
16772718,85,schedules,13,schedules,schedule,NNS,_,8,nmod
16772718,86,(,14,-LRB-,-lrb-,-LRB-,_,16,punct
16772718,87,67,15,67,67,CD,_,16,nummod
16772718,88,microg/kg/day,16,microg/kg/day,microg/kg/day,NN,_,13,dep
16772718,89,in,17,in,in,IN,_,22,case
16772718,90,a,18,a,a,DT,_,22,det
16772718,91,discontinuous,19,discontinuous,discontinuous,JJ,_,22,amod
16772718,92,or,20,or,or,CC,_,19,cc
16772718,93,continuous,21,continuous,continuous,JJ,_,19,conj
16772718,94,regimen,22,regimen,regimen,NN,_,16,nmod
16772718,95,),23,-RRB-,-rrb-,-RRB-,_,16,punct
16772718,96,during,24,during,during,IN,_,27,case
16772718,97,the,25,the,the,DT,_,27,det
16772718,98,second,26,second,second,JJ,_,27,amod
16772718,99,year,27,year,year,NN,_,6,nmod
16772718,100,of,28,of,of,IN,_,30,case
16772718,101,r-hGH,29,r-hGH,r-hgh,NN,_,30,compound
16772718,102,treatment,30,treatment,treatment,NN,_,27,nmod
16772718,103,by,31,by,by,IN,_,32,mark
16772718,104,comparing,32,comparing,compare,VBG,_,6,advcl
16772718,105,height,33,height,height,NN,_,35,compound
16772718,106,velocity,34,velocity,velocity,NN,_,35,compound
16772718,107,changes,35,changes,change,NNS,_,32,dobj
16772718,108,and,36,and,and,CC,_,35,cc
16772718,109,total,37,total,total,JJ,_,38,amod
16772718,110,gain,38,gain,gain,NN,_,35,conj
16772718,111,of,39,of,of,IN,_,40,case
16772718,112,height,40,height,height,NN,_,38,nmod
16772718,113,over,41,over,over,IN,_,44,case
16772718,114,a,42,a,a,DT,_,44,det
16772718,115,4-year,43,4-year,4-year,JJ,_,44,amod
16772718,116,period,44,period,period,NN,_,32,nmod
16772718,117,.,45,.,.,.,_,4,punct
16772718,118,METHODS,1,METHODS,method,NNS,_,0,ROOT
16772718,119,58,2,58,58,CD,_,5,nummod
16772718,120,growth-retarded,3,growth-retarded,growth-retarded,JJ,_,5,amod
16772718,121,SGA,4,SGA,SGA,NNP,_,5,compound
16772718,122,children,5,children,child,NNS,_,10,nsubjpass
16772718,123,aged,6,aged,aged,JJ,_,8,amod
16772718,124,2-5,7,2-5,2-5,CD,_,8,nummod
16772718,125,years,8,years,year,NNS,_,5,nmod:tmod
16772718,126,were,9,were,be,VBD,_,10,auxpass
16772718,127,randomized,10,randomized,randomize,VBN,_,1,acl:relcl
16772718,128,to,11,to,to,TO,_,14,case
16772718,129,a,12,a,a,DT,_,14,det
16772718,130,TOTO,13,TOTO,toto,NN,_,14,compound
16772718,131,regimen,14,regimen,regimen,NN,_,10,nmod
16772718,132,(,15,-LRB-,-lrb-,-LRB-,_,17,punct
16772718,133,4,16,4,4,CD,_,17,nummod
16772718,134,years,17,years,year,NNS,_,14,dep
16772718,135,alternating,18,alternating,alternate,VBG,_,17,acl
16772718,136,treatment,19,treatment,treatment,NN,_,18,dobj
16772718,137,(,20,-LRB-,-lrb-,-LRB-,_,21,punct
16772718,138,T,21,T,t,NN,_,19,appos
16772718,139,),22,-RRB-,-rrb-,-RRB-,_,21,punct
16772718,140,and,23,and,and,CC,_,19,cc
16772718,141,observation,24,observation,observation,NN,_,19,conj
16772718,142,(,25,-LRB-,-lrb-,-LRB-,_,26,punct
16772718,143,O,26,O,o,NN,_,24,appos
16772718,144,),27,-RRB-,-rrb-,-RRB-,_,26,punct
16772718,145,",",28,",",",",",",_,17,punct
16772718,146,n,29,n,n,NN,_,30,nsubj
16772718,147,=,30,=,=,JJ,_,17,dep
16772718,148,30,31,30,30,CD,_,30,dobj
16772718,149,),32,-RRB-,-rrb-,-RRB-,_,17,punct
16772718,150,or,33,or,or,CC,_,14,cc
16772718,151,a,34,a,a,DT,_,36,det
16772718,152,TTOO,35,TTOO,ttoo,NN,_,36,compound
16772718,153,regimen,36,regimen,regimen,NN,_,14,conj
16772718,154,(,37,-LRB-,-lrb-,-LRB-,_,41,punct
16772718,155,2,38,2,2,CD,_,39,nummod
16772718,156,years,39,years,year,NNS,_,41,nmod:poss
16772718,157,',40,',',POS,_,39,case
16772718,158,treatment,41,treatment,treatment,NN,_,36,dep
16772718,159,",",42,",",",",",",_,41,punct
16772718,160,followed,43,followed,follow,VBN,_,41,acl
16772718,161,by,44,by,by,IN,_,48,case
16772718,162,2,45,2,2,CD,_,46,nummod
16772718,163,years,46,years,year,NNS,_,48,nmod:poss
16772718,164,',47,',',POS,_,46,case
16772718,165,observation,48,observation,observation,NN,_,43,nmod
16772718,166,",",49,",",",",",",_,48,punct
16772718,167,n,50,n,n,NN,_,51,nsubj
16772718,168,=,51,=,=,JJ,_,48,acl:relcl
16772718,169,28,52,28,28,CD,_,51,dobj
16772718,170,),53,-RRB-,-rrb-,-RRB-,_,41,punct
16772718,171,.,54,.,.,.,_,1,punct
16772718,172,Height,1,Height,height,NN,_,3,compound
16772718,173,velocity,2,velocity,velocity,NN,_,3,compound
16772718,174,HV,3,HV,hv,NN,_,9,nsubjpass
16772718,175,and,4,and,and,CC,_,3,cc
16772718,176,total,5,total,total,JJ,_,7,amod
16772718,177,height,6,height,height,NN,_,7,compound
16772718,178,gain,7,gain,gain,NN,_,3,conj
16772718,179,were,8,were,be,VBD,_,9,auxpass
16772718,180,assessed,9,assessed,assess,VBN,_,0,ROOT
16772718,181,during,10,during,during,IN,_,13,case
16772718,182,the,11,the,the,DT,_,13,det
16772718,183,4-year,12,4-year,4-year,JJ,_,13,amod
16772718,184,study,13,study,study,NN,_,9,nmod
16772718,185,.,14,.,.,.,_,9,punct
16772718,186,RESULTS,1,RESULTS,result,NNS,_,0,ROOT
16772718,187,In,2,In,in,IN,_,4,case
16772718,188,both,3,both,both,DT,_,4,det
16772718,189,groups,4,groups,group,NNS,_,1,nmod
16772718,190,",",5,",",",",",",_,4,punct
16772718,191,HV,6,HV,hv,NN,_,4,conj
16772718,192,and,7,and,and,CC,_,4,cc
16772718,193,HV,8,HV,hv,NN,_,12,compound
16772718,194,standard,9,standard,standard,JJ,_,12,amod
16772718,195,deviation,10,deviation,deviation,NN,_,12,compound
16772718,196,score,11,score,score,NN,_,12,compound
16772718,197,HV-SDSCA,12,HV-SDSCA,hv-sdsca,NN,_,4,conj
16772718,198,increased,13,increased,increase,VBN,_,4,dep
16772718,199,during,14,during,during,IN,_,15,case
16772718,200,treatment,15,treatment,treatment,NN,_,13,nmod
16772718,201,and,16,and,and,CC,_,13,cc
16772718,202,decreased,17,decreased,decrease,VBN,_,13,conj
16772718,203,during,18,during,during,IN,_,20,case
16772718,204,observation,19,observation,observation,NN,_,20,compound
16772718,205,periods,20,periods,period,NNS,_,17,nmod
16772718,206,.,21,.,.,.,_,1,punct
16772718,207,Interruption,1,Interruption,interruption,NN,_,10,nsubj
16772718,208,of,2,of,of,IN,_,3,case
16772718,209,treatment,3,treatment,treatment,NN,_,1,nmod
16772718,210,in,4,in,in,IN,_,7,case
