doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
22306962,0,Effect,1,Effect,effect,NN,_,0,ROOT
22306962,1,of,2,of,of,IN,_,4,case
22306962,2,acute,3,acute,acute,JJ,_,4,amod
22306962,3,exercise,4,exercise,exercise,NN,_,1,nmod
22306962,4,on,5,on,on,IN,_,7,case
22306962,5,executive,6,executive,executive,NN,_,7,compound
22306962,6,function,7,function,function,NN,_,1,nmod
22306962,7,in,8,in,in,IN,_,9,case
22306962,8,children,9,children,child,NNS,_,7,nmod
22306962,9,with,10,with,with,IN,_,14,case
22306962,10,attention,11,attention,attention,NN,_,14,compound
22306962,11,deficit,12,deficit,deficit,NN,_,14,compound
22306962,12,hyperactivity,13,hyperactivity,hyperactivity,NN,_,14,compound
22306962,13,disorder,14,disorder,disorder,NN,_,9,nmod
22306962,14,.,15,.,.,.,_,1,punct
22306962,15,This,1,This,this,DT,_,2,det
22306962,16,study,2,study,study,NN,_,4,nsubjpass
22306962,17,was,3,was,be,VBD,_,4,auxpass
22306962,18,conducted,4,conducted,conduct,VBN,_,0,ROOT
22306962,19,to,5,to,to,TO,_,6,mark
22306962,20,determine,6,determine,determine,VB,_,4,xcomp
22306962,21,the,7,the,the,DT,_,8,det
22306962,22,effect,8,effect,effect,NN,_,6,dobj
22306962,23,of,9,of,of,IN,_,12,case
22306962,24,acute,10,acute,acute,JJ,_,12,amod
22306962,25,aerobic,11,aerobic,aerobic,JJ,_,12,amod
22306962,26,exercise,12,exercise,exercise,NN,_,8,nmod
22306962,27,on,13,on,on,IN,_,15,case
22306962,28,executive,14,executive,executive,NN,_,15,compound
22306962,29,function,15,function,function,NN,_,8,nmod
22306962,30,in,16,in,in,IN,_,17,case
22306962,31,children,17,children,child,NNS,_,15,nmod
22306962,32,with,18,with,with,IN,_,22,case
22306962,33,attention,19,attention,attention,NN,_,22,compound
22306962,34,deficit,20,deficit,deficit,NN,_,22,compound
22306962,35,hyperactivity,21,hyperactivity,hyperactivity,NN,_,22,compound
22306962,36,disorder,22,disorder,disorder,NN,_,17,nmod
22306962,37,(,23,-LRB-,-lrb-,-LRB-,_,24,punct
22306962,38,ADHD,24,ADHD,adhd,NN,_,22,appos
22306962,39,),25,-RRB-,-rrb-,-RRB-,_,24,punct
22306962,40,.,26,.,.,.,_,4,punct
22306962,41,Forty,1,Forty,forty,CD,_,2,nummod
22306962,42,children,2,children,child,NNS,_,7,nsubjpass
22306962,43,with,3,with,with,IN,_,4,case
22306962,44,ADHD,4,ADHD,adhd,NN,_,2,nmod
22306962,45,were,5,were,be,VBD,_,7,auxpass
22306962,46,randomly,6,randomly,randomly,RB,_,7,advmod
22306962,47,assigned,7,assigned,assign,VBN,_,0,ROOT
22306962,48,into,8,into,into,IN,_,9,case
22306962,49,exercise,9,exercise,exercise,NN,_,7,nmod
22306962,50,or,10,or,or,CC,_,9,cc
22306962,51,control,11,control,control,NN,_,12,compound
22306962,52,groups,12,groups,group,NNS,_,9,conj
22306962,53,.,13,.,.,.,_,7,punct
22306962,54,Participants,1,Participants,participant,NNS,_,6,nsubj
22306962,55,in,2,in,in,IN,_,5,case
22306962,56,the,3,the,the,DT,_,5,det
22306962,57,exercise,4,exercise,exercise,NN,_,5,compound
22306962,58,group,5,group,group,NN,_,1,nmod
22306962,59,performed,6,performed,perform,VBD,_,0,ROOT
22306962,60,a,7,a,a,DT,_,11,det
22306962,61,moderate,8,moderate,moderate,JJ,_,11,amod
22306962,62,intensity,9,intensity,intensity,NN,_,11,compound
22306962,63,aerobic,10,aerobic,aerobic,JJ,_,11,amod
22306962,64,exercise,11,exercise,exercise,NN,_,6,dobj
22306962,65,for,12,for,for,IN,_,14,case
22306962,66,30,13,30,30,CD,_,14,nummod
22306962,67,min,14,min,min,NN,_,6,nmod
22306962,68,",",15,",",",",",",_,6,punct
22306962,69,whereas,16,whereas,whereas,IN,_,6,dep
22306962,70,the,17,the,the,DT,_,19,det
22306962,71,control,18,control,control,NN,_,19,compound
22306962,72,group,19,group,group,NN,_,20,nsubj
22306962,73,watched,20,watched,watch,VBD,_,6,parataxis
22306962,74,a,21,a,a,DT,_,23,det
22306962,75,running/exercise-related,22,running/exercise-related,running/exercise-related,JJ,_,23,amod
22306962,76,video,23,video,video,NN,_,20,dobj
22306962,77,.,24,.,.,.,_,6,punct
22306962,78,Neuropsychological,1,Neuropsychological,neuropsychological,JJ,_,2,amod
22306962,79,tasks,2,tasks,task,NNS,_,18,nsubjpass
22306962,80,",",3,",",",",",",_,2,punct
22306962,81,the,4,the,the,DT,_,6,det
22306962,82,Stroop,5,Stroop,Stroop,NNP,_,6,compound
22306962,83,Test,6,Test,Test,NNP,_,2,appos
22306962,84,and,7,and,and,CC,_,6,cc
22306962,85,the,8,the,the,DT,_,12,det
22306962,86,Wisconsin,9,Wisconsin,Wisconsin,NNP,_,12,compound
22306962,87,Card,10,Card,Card,NNP,_,12,compound
22306962,88,Sorting,11,Sorting,sort,VBG,_,12,amod
22306962,89,Test,12,Test,test,NN,_,6,conj
22306962,90,(,13,-LRB-,-lrb-,-LRB-,_,14,punct
22306962,91,WCST,14,WCST,wcst,NN,_,12,appos
22306962,92,),15,-RRB-,-rrb-,-RRB-,_,14,punct
22306962,93,",",16,",",",",",",_,2,punct
22306962,94,were,17,were,be,VBD,_,18,auxpass
22306962,95,assessed,18,assessed,assess,VBN,_,0,ROOT
22306962,96,before,19,before,before,IN,_,23,nmod
22306962,97,and,20,and,and,CC,_,19,cc
22306962,98,after,21,after,after,IN,_,19,conj
22306962,99,each,22,each,each,DT,_,23,det
22306962,100,treatment,23,treatment,treatment,NN,_,18,nmod
22306962,101,.,24,.,.,.,_,18,punct
22306962,102,The,1,The,the,DT,_,2,det
22306962,103,results,2,results,result,NNS,_,3,nsubj
22306962,104,indicated,3,indicated,indicate,VBD,_,0,ROOT
22306962,105,that,4,that,that,IN,_,7,mark
22306962,106,acute,5,acute,acute,JJ,_,6,amod
22306962,107,exercise,6,exercise,exercise,NN,_,7,nsubj
22306962,108,facilitated,7,facilitated,facilitate,VBD,_,3,ccomp
22306962,109,performance,8,performance,performance,NN,_,7,dobj
22306962,110,in,9,in,in,IN,_,12,case
22306962,111,the,10,the,the,DT,_,12,det
22306962,112,Stroop,11,Stroop,Stroop,NNP,_,12,compound
22306962,113,Test,12,Test,Test,NNP,_,8,nmod
22306962,114,",",13,",",",",",",_,12,punct
22306962,115,particularly,14,particularly,particularly,RB,_,19,advmod
22306962,116,in,15,in,in,IN,_,19,case
22306962,117,the,16,the,the,DT,_,19,det
22306962,118,Stroop,17,Stroop,Stroop,NNP,_,19,compound
22306962,119,Color-Word,18,Color-Word,Color-Word,NNP,_,19,compound
22306962,120,condition,19,condition,condition,NN,_,12,nmod
22306962,121,.,20,.,.,.,_,3,punct
22306962,122,Additionally,1,Additionally,additionally,RB,_,8,advmod
22306962,123,",",2,",",",",",",_,8,punct
22306962,124,children,3,children,child,NNS,_,8,nsubj
22306962,125,in,4,in,in,IN,_,7,case
22306962,126,the,5,the,the,DT,_,7,det
22306962,127,exercise,6,exercise,exercise,NN,_,7,compound
22306962,128,group,7,group,group,NN,_,3,nmod
22306962,129,demonstrated,8,demonstrated,demonstrate,VBD,_,0,ROOT
22306962,130,improvement,9,improvement,improvement,NN,_,8,dobj
22306962,131,in,10,in,in,IN,_,13,case
22306962,132,specific,11,specific,specific,JJ,_,13,amod
22306962,133,WCST,12,WCST,wcst,NN,_,13,compound
22306962,134,performances,13,performances,performance,NNS,_,9,nmod
22306962,135,in,14,in,in,IN,_,16,case
22306962,136,Non-perseverative,15,Non-perseverative,non-perseverative,JJ,_,16,amod
22306962,137,Errors,16,Errors,error,NNS,_,13,nmod
