doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
1119679,0,The,1,The,the,DT,_,3,det
1119679,1,injured,2,injured,injured,JJ,_,3,amod
1119679,2,colon,3,colon,colon,NN,_,0,ROOT
1119679,3,:,4,:,:,:,_,3,punct
1119679,4,therapeutic,5,therapeutic,therapeutic,JJ,_,6,amod
1119679,5,considerations,6,considerations,consideration,NNS,_,3,dep
1119679,6,.,7,.,.,.,_,3,punct
1119679,7,A,1,A,a,DT,_,4,det
1119679,8,prospective,2,prospective,prospective,JJ,_,4,amod
1119679,9,randomized,3,randomized,randomized,JJ,_,4,amod
1119679,10,study,4,study,study,NN,_,6,nsubjpass
1119679,11,was,5,was,be,VBD,_,6,auxpass
1119679,12,carried,6,carried,carry,VBN,_,0,ROOT
1119679,13,out,7,out,out,RP,_,6,compound:prt
1119679,14,at,8,at,at,IN,_,12,case
1119679,15,the,9,the,the,DT,_,12,det
1119679,16,Detroit,10,Detroit,Detroit,NNP,_,12,compound
1119679,17,General,11,General,General,NNP,_,12,compound
1119679,18,Hospital,12,Hospital,Hospital,NNP,_,6,nmod
1119679,19,over,13,over,over,IN,_,17,case
1119679,20,a,14,a,a,DT,_,17,det
1119679,21,two,15,two,two,CD,_,17,nummod
1119679,22,year,16,year,year,NN,_,17,compound
1119679,23,period,17,period,period,NN,_,6,nmod
1119679,24,to,18,to,to,TO,_,19,mark
1119679,25,evaluate,19,evaluate,evaluate,VB,_,17,acl
1119679,26,methods,20,methods,method,NNS,_,19,dobj
1119679,27,of,21,of,of,IN,_,22,case
1119679,28,management,22,management,management,NN,_,20,nmod
1119679,29,in,23,in,in,IN,_,25,case
1119679,30,165,24,165,165,CD,_,25,nummod
1119679,31,patients,25,patients,patient,NNS,_,17,nmod
1119679,32,with,26,with,with,IN,_,28,case
1119679,33,colonic,27,colonic,colonic,JJ,_,28,amod
1119679,34,injuries,28,injuries,injury,NNS,_,25,nmod
1119679,35,.,29,.,.,.,_,6,punct
1119679,36,Results,1,Results,result,NNS,_,5,nsubj
1119679,37,of,2,of,of,IN,_,4,case
1119679,38,the,3,the,the,DT,_,4,det
1119679,39,study,4,study,study,NN,_,1,nmod
1119679,40,show,5,show,show,VBP,_,0,ROOT
1119679,41,that,6,that,that,IN,_,14,mark
1119679,42,primary,7,primary,primary,JJ,_,8,amod
1119679,43,closure,8,closure,closure,NN,_,14,nsubj
1119679,44,is,9,is,be,VBZ,_,14,cop
1119679,45,a,10,a,a,DT,_,14,det
1119679,46,safe,11,safe,safe,JJ,_,14,amod
1119679,47,and,12,and,and,CC,_,11,cc
1119679,48,reiable,13,reiable,reiable,JJ,_,11,conj
1119679,49,method,14,method,method,NN,_,5,ccomp
1119679,50,of,15,of,of,IN,_,16,case
1119679,51,management,16,management,management,NN,_,14,nmod
1119679,52,when,17,when,when,WRB,_,21,advmod
1119679,53,rigid,18,rigid,rigid,JJ,_,19,amod
1119679,54,criteria,19,criteria,criterion,NNS,_,21,nsubjpass
1119679,55,are,20,are,be,VBP,_,21,auxpass
1119679,56,incorporated,21,incorporated,incorporate,VBN,_,14,advcl
1119679,57,in,22,in,in,IN,_,25,case
1119679,58,an,23,an,a,DT,_,25,det
1119679,59,ongoing,24,ongoing,ongoing,JJ,_,25,amod
1119679,60,protocol,25,protocol,protocol,NN,_,21,nmod
1119679,61,.,26,.,.,.,_,5,punct
1119679,62,Moreover,1,Moreover,moreover,RB,_,10,advmod
1119679,63,",",2,",",",",",",_,10,punct
1119679,64,the,3,the,the,DT,_,4,det
1119679,65,technic,4,technic,technic,NN,_,10,nsubj
1119679,66,of,5,of,of,IN,_,6,case
1119679,67,exteriorization,6,exteriorization,exteriorization,NN,_,4,nmod
1119679,68,is,7,is,be,VBZ,_,10,cop
1119679,69,a,8,a,a,DT,_,10,det
1119679,70,safe,9,safe,safe,JJ,_,10,amod
1119679,71,adjunct,10,adjunct,adjunct,NN,_,0,ROOT
1119679,72,to,11,to,to,TO,_,12,case
1119679,73,management,12,management,management,NN,_,10,nmod
1119679,74,and,13,and,and,CC,_,10,cc
1119679,75,is,14,is,be,VBZ,_,15,auxpass
1119679,76,recommended,15,recommended,recommend,VBN,_,10,conj
1119679,77,in,16,in,in,IN,_,18,case
1119679,78,any,17,any,any,DT,_,18,det
1119679,79,patient,18,patient,patient,NN,_,15,nmod
1119679,80,with,19,with,with,IN,_,22,case
1119679,81,a,20,a,a,DT,_,22,det
1119679,82,colonic,21,colonic,colonic,JJ,_,22,amod
1119679,83,injury,22,injury,injury,NN,_,18,nmod
1119679,84,above,23,above,above,IN,_,25,case
1119679,85,18,24,18,18,CD,_,25,nummod
1119679,86,cm,25,cm,cm,NN,_,22,nmod
1119679,87,in,26,in,in,IN,_,27,case
1119679,88,which,27,which,which,WDT,_,32,nmod
1119679,89,one,28,one,one,CD,_,30,nummod
1119679,90,suture,29,suture,suture,NN,_,30,compound
1119679,91,line,30,line,line,NN,_,32,nsubjpass
1119679,92,is,31,is,be,VBZ,_,32,auxpass
1119679,93,required,32,required,require,VBN,_,22,acl:relcl
1119679,94,and,33,and,and,CC,_,32,cc
1119679,95,in,34,in,in,IN,_,35,case
1119679,96,which,35,which,which,WDT,_,45,nmod
1119679,97,the,36,the,the,DT,_,39,det
1119679,98,additional,37,additional,additional,JJ,_,39,amod
1119679,99,operating,38,operating,operating,NN,_,39,compound
1119679,100,time,39,time,time,NN,_,45,nsubj
1119679,101,of,40,of,of,IN,_,42,case
1119679,102,twenty,41,twenty,twenty,CD,_,42,nummod
1119679,103,minutes,42,minutes,minute,NNS,_,39,nmod
