doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
872859,0,Pharmacokinetics,1,Pharmacokinetics,pharmacokinetic,NNS,_,0,ROOT
872859,1,of,2,of,of,IN,_,3,case
872859,2,adriamycin,3,adriamycin,adriamycin,NN,_,1,nmod
872859,3,and,4,and,and,CC,_,3,cc
872859,4,adriamycin,5,adriamycin,adriamycin,NN,_,3,conj
872859,5,--,6,--,--,:,_,1,punct
872859,6,DNA,7,DNA,dna,NN,_,8,compound
872859,7,complex,8,complex,complex,NN,_,1,dep
872859,8,in,9,in,in,IN,_,11,case
872859,9,L1210,10,L1210,l1210,NN,_,11,compound
872859,10,mice,11,mice,mouse,NNS,_,8,nmod
872859,11,and,12,and,and,CC,_,11,cc
872859,12,men,13,men,man,NNS,_,11,conj
872859,13,.,14,.,.,.,_,1,punct
