doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
17196973,0,Do,1,Do,do,VB,_,5,aux
17196973,1,readers,2,readers,reader,NNS,_,5,nsubj
17196973,2,with,3,with,with,IN,_,4,case
17196973,3,autism,4,autism,autism,NN,_,2,nmod
17196973,4,make,5,make,make,VBP,_,0,ROOT
17196973,5,bridging,6,bridging,bridge,VBG,_,5,xcomp
17196973,6,inferences,7,inferences,inference,NNS,_,6,dobj
17196973,7,from,8,from,from,IN,_,10,case
17196973,8,world,9,world,world,NN,_,10,compound
17196973,9,knowledge,10,knowledge,knowledge,NN,_,7,nmod
17196973,10,?,11,?,?,.,_,5,punct
17196973,11,Individuals,1,Individuals,individual,NNS,_,5,nsubj
17196973,12,with,2,with,with,IN,_,3,case
17196973,13,autism,3,autism,autism,NN,_,1,nmod
17196973,14,frequently,4,frequently,frequently,RB,_,5,advmod
17196973,15,show,5,show,show,VBP,_,0,ROOT
17196973,16,impairments,6,impairments,impairment,NNS,_,5,dobj
17196973,17,in,7,in,in,IN,_,10,case
17196973,18,text,8,text,text,NN,_,10,compound
17196973,19,reading,9,reading,reading,NN,_,10,compound
17196973,20,comprehension,10,comprehension,comprehension,NN,_,6,nmod
17196973,21,.,11,.,.,.,_,5,punct
17196973,22,This,1,This,this,DT,_,4,nsubjpass
17196973,23,often,2,often,often,RB,_,4,advmod
17196973,24,is,3,is,be,VBZ,_,4,auxpass
17196973,25,attributed,4,attributed,attribute,VBN,_,0,ROOT
17196973,26,to,5,to,to,TO,_,7,case
17196973,27,poor,6,poor,poor,JJ,_,7,amod
17196973,28,ability,7,ability,ability,NN,_,4,nmod
17196973,29,to,8,to,to,TO,_,9,mark
17196973,30,draw,9,draw,draw,VB,_,7,acl
17196973,31,inferences,10,inferences,inference,NNS,_,9,dobj
17196973,32,during,11,during,during,IN,_,12,case
17196973,33,reading,12,reading,reading,NN,_,9,nmod
17196973,34,and,13,and,and,CC,_,9,cc
17196973,35,to,14,to,to,TO,_,16,case
17196973,36,inadequate,15,inadequate,inadequate,JJ,_,16,amod
17196973,37,access,16,access,access,NN,_,9,conj
