doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
8132701,0,Treatment,1,Treatment,treatment,NN,_,0,ROOT
8132701,1,with,2,with,with,IN,_,3,case
8132701,2,coumarin,3,coumarin,coumarin,NN,_,1,nmod
8132701,3,to,4,to,to,TO,_,5,mark
8132701,4,prevent,5,prevent,prevent,VB,_,1,acl
8132701,5,or,6,or,or,CC,_,5,cc
8132701,6,delay,7,delay,delay,VB,_,5,conj
8132701,7,recurrence,8,recurrence,recurrence,NN,_,5,dobj
8132701,8,of,9,of,of,IN,_,11,case
8132701,9,malignant,10,malignant,malignant,JJ,_,11,amod
8132701,10,melanoma,11,melanoma,melanoma,NN,_,8,nmod
8132701,11,.,12,.,.,.,_,1,punct
8132701,12,Both,1,Both,both,DT,_,2,cc:preconj
8132701,13,coumarin,2,coumarin,coumarin,NN,_,13,nsubjpass
8132701,14,(,3,-LRB-,-lrb-,-LRB-,_,4,punct
8132701,15,"1,2-benzopyrone",4,"1,2-benzopyrone","1,2-benzopyrone",NN,_,2,appos
8132701,16,),5,-RRB-,-rrb-,-RRB-,_,4,punct
8132701,17,and,6,and,and,CC,_,2,cc
8132701,18,warfarin,7,warfarin,warfarin,NN,_,2,conj
8132701,19,(,8,-LRB-,-lrb-,-LRB-,_,9,punct
8132701,20,4-hydroxycoumarin,9,4-hydroxycoumarin,4-hydroxycoumarin,NN,_,7,appos
8132701,21,),10,-RRB-,-rrb-,-RRB-,_,9,punct
8132701,22,have,11,have,have,VBP,_,13,aux
8132701,23,been,12,been,be,VBN,_,13,auxpass
8132701,24,shown,13,shown,show,VBN,_,0,ROOT
8132701,25,to,14,to,to,TO,_,15,mark
8132701,26,prevent,15,prevent,prevent,VB,_,13,xcomp
8132701,27,the,16,the,the,DT,_,17,det
8132701,28,recurrence,17,recurrence,recurrence,NN,_,15,dobj
8132701,29,of,18,of,of,IN,_,20,case
8132701,30,malignant,19,malignant,malignant,JJ,_,20,amod
8132701,31,melanoma,20,melanoma,melanoma,NN,_,17,nmod
8132701,32,.,21,.,.,.,_,13,punct
8132701,33,Their,1,Their,they,PRP$,_,2,nmod:poss
8132701,34,action,2,action,action,NN,_,4,nsubj
8132701,35,is,3,is,be,VBZ,_,4,cop
8132701,36,macrophage-dependent,4,macrophage-dependent,macrophage-dependent,JJ,_,0,ROOT
8132701,37,and,5,and,and,CC,_,4,cc
8132701,38,the,6,the,the,DT,_,7,det
8132701,39,dosage,7,dosage,dosage,NN,_,9,nsubj
8132701,40,is,8,is,be,VBZ,_,9,cop
8132701,41,critical,9,critical,critical,JJ,_,4,conj
8132701,42,.,10,.,.,.,_,4,punct
8132701,43,In,1,In,in,IN,_,2,case
8132701,44,1984,2,1984,1984,CD,_,33,nmod
8132701,45,a,3,a,a,DT,_,4,det
8132701,46,multicentre,4,multicentre,multicentre,NN,_,33,nsubjpass
8132701,47,",",5,",",",",",",_,4,punct
8132701,48,prospective,6,prospective,prospective,JJ,_,4,amod
8132701,49,",",7,",",",",",",_,4,punct
8132701,50,randomised,8,randomised,randomised,JJ,_,4,amod
8132701,51,",",9,",",",",",",_,4,punct
8132701,52,double-blind,10,double-blind,double-blind,JJ,_,11,amod
8132701,53,trial,11,trial,trial,NN,_,4,appos
8132701,54,of,12,of,of,IN,_,13,case
8132701,55,coumarin,13,coumarin,coumarin,NN,_,11,nmod
8132701,56,",",14,",",",",",",_,4,punct
8132701,57,given,15,given,give,VBN,_,4,acl
8132701,58,as,16,as,as,IN,_,20,case
8132701,59,a,17,a,a,DT,_,20,det
8132701,60,daily,18,daily,daily,JJ,_,20,amod
8132701,61,50-mg,19,50-mg,50-mg,JJ,_,20,amod
8132701,62,dose,20,dose,dose,NN,_,15,nmod
8132701,63,for,21,for,for,IN,_,23,case
8132701,64,2,22,2,2,CD,_,23,nummod
8132701,65,years,23,years,year,NNS,_,15,nmod
8132701,66,after,24,after,after,IN,_,25,case
8132701,67,surgery,25,surgery,surgery,NN,_,23,nmod
8132701,68,in,26,in,in,IN,_,27,case
8132701,69,patients,27,patients,patient,NNS,_,25,nmod
8132701,70,with,28,with,with,IN,_,30,case
8132701,71,high-risk,29,high-risk,high-risk,JJ,_,30,amod
8132701,72,melanoma,30,melanoma,melanoma,NN,_,27,nmod
8132701,73,",",31,",",",",",",_,4,punct
8132701,74,was,32,was,be,VBD,_,33,auxpass
8132701,75,started,33,started,start,VBN,_,0,ROOT
8132701,76,.,34,.,.,.,_,33,punct
8132701,77,the,1,the,the,DT,_,2,det
8132701,78,patients,2,patients,patient,NNS,_,3,nsubj
8132701,79,had,3,had,have,VBD,_,0,ROOT
8132701,80,lesions,4,lesions,lesion,NNS,_,3,dobj
8132701,81,greater,5,greater,greater,JJR,_,7,advmod
8132701,82,than,6,than,than,IN,_,7,advmod
8132701,83,1.70,7,1.70,1.70,CD,_,4,dep
8132701,84,mm,8,mm,mm,NN,_,9,nmod:npmod
8132701,85,thick,9,thick,thick,JJ,_,7,dep
8132701,86,and,10,and,and,CC,_,9,cc
8132701,87,TNM,11,TNM,TNM,NNP,_,13,compound
8132701,88,stage,12,stage,stage,NN,_,13,compound
8132701,89,IB,13,IB,IB,NNP,_,9,conj
8132701,90,or,14,or,or,CC,_,13,cc
8132701,91,stage,15,stage,stage,NN,_,17,compound
8132701,92,II,16,II,ii,CD,_,17,nummod
8132701,93,disease,17,disease,disease,NN,_,13,conj
8132701,94,.,18,.,.,.,_,3,punct
8132701,95,To,1,To,to,TO,_,2,case
8132701,96,date,2,date,date,NN,_,4,nmod
8132701,97,there,3,there,there,EX,_,4,expl
8132701,98,are,4,are,be,VBP,_,0,ROOT
8132701,99,4,5,4,4,CD,_,6,nummod
8132701,100,recurrences,6,recurrences,recurrence,NNS,_,4,nsubj
8132701,101,in,7,in,in,IN,_,10,case
8132701,102,the,8,the,the,DT,_,10,det
8132701,103,coumarin-treated,9,coumarin-treated,coumarin-treated,JJ,_,10,amod
8132701,104,group,10,group,group,NN,_,4,nmod
8132701,105,of,11,of,of,IN,_,13,case
8132701,106,13,12,13,13,CD,_,13,nummod
8132701,107,patients,13,patients,patient,NNS,_,10,nmod
8132701,108,",",14,",",",",",",_,4,punct
8132701,109,and,15,and,and,CC,_,4,cc
8132701,110,10,16,10,10,CD,_,17,nummod
8132701,111,recurrences,17,recurrences,recurrence,NNS,_,4,conj
8132701,112,in,18,in,in,IN,_,21,case
8132701,113,the,19,the,the,DT,_,21,det
8132701,114,placebo-treated,20,placebo-treated,placebo-treated,JJ,_,21,amod
8132701,115,group,21,group,group,NN,_,17,nmod
8132701,116,of,22,of,of,IN,_,24,case
8132701,117,14,23,14,14,CD,_,24,nummod
8132701,118,patients,24,patients,patient,NNS,_,21,nmod
8132701,119,(,25,-LRB-,-lrb-,-LRB-,_,17,punct
8132701,120,P,26,P,p,NN,_,25,root
8132701,121,<,27,<,<,JJR,_,26,amod
8132701,122,0.01,28,0.01,0.01,CD,_,27,dep
8132701,123,),29,-RRB-,-rrb-,-RRB-,_,26,punct
8132701,124,.,30,.,.,.,_,26,punct
8132701,125,There,1,There,there,EX,_,2,expl
8132701,126,were,2,were,be,VBD,_,0,ROOT
8132701,127,no,3,no,no,DT,_,5,neg
8132701,128,toxic,4,toxic,toxic,JJ,_,5,amod
8132701,129,effects,5,effects,effect,NNS,_,2,nsubj
8132701,130,.,6,.,.,.,_,2,punct
