doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
25886492,0,A,1,A,a,DT,_,4,det
25886492,1,randomised,2,randomised,randomised,JJ,_,4,amod
25886492,2,controlled,3,controlled,controlled,JJ,_,4,amod
25886492,3,trial,4,trial,trial,NN,_,0,ROOT
25886492,4,of,5,of,of,IN,_,8,case
25886492,5,personalised,6,personalised,personalised,JJ,_,8,amod
25886492,6,decision,7,decision,decision,NN,_,8,compound
25886492,7,support,8,support,support,NN,_,4,nmod
25886492,8,delivered,9,delivered,deliver,VBN,_,8,acl
25886492,9,via,10,via,via,IN,_,12,case
25886492,10,the,11,the,the,DT,_,12,det
25886492,11,internet,12,internet,internet,NN,_,9,nmod
25886492,12,for,13,for,for,IN,_,16,case
25886492,13,bowel,14,bowel,bowel,NN,_,16,compound
25886492,14,cancer,15,cancer,cancer,NN,_,16,compound
25886492,15,screening,16,screening,screening,NN,_,12,nmod
25886492,16,with,17,with,with,IN,_,22,case
25886492,17,a,18,a,a,DT,_,22,det
25886492,18,faecal,19,faecal,faecal,JJ,_,22,amod
25886492,19,occult,20,occult,occult,NN,_,22,compound
25886492,20,blood,21,blood,blood,NN,_,22,compound
25886492,21,test,22,test,test,NN,_,9,nmod
25886492,22,:,23,:,:,:,_,4,punct
25886492,23,the,24,the,the,DT,_,25,det
25886492,24,effects,25,effects,effect,NNS,_,4,dep
25886492,25,of,26,of,of,IN,_,27,mark
25886492,26,tailoring,27,tailoring,tailor,VBG,_,25,acl
25886492,27,of,28,of,of,IN,_,29,case
25886492,28,messages,29,messages,message,NNS,_,27,nmod
25886492,29,according,30,according,accord,VBG,_,34,case
25886492,30,to,31,to,to,TO,_,30,mwe
25886492,31,social,32,social,social,JJ,_,34,amod
25886492,32,cognitive,33,cognitive,cognitive,JJ,_,34,amod
25886492,33,variables,34,variables,variable,NNS,_,27,nmod
25886492,34,on,35,on,on,IN,_,36,case
25886492,35,participation,36,participation,participation,NN,_,34,nmod
25886492,36,.,37,.,.,.,_,4,punct
25886492,37,BACKGROUND,1,BACKGROUND,background,NN,_,18,nsubj
25886492,38,In,2,In,in,IN,_,3,case
25886492,39,Australia,3,Australia,Australia,NNP,_,1,nmod
25886492,40,",",4,",",",",",",_,3,punct
25886492,41,bowel,5,bowel,bowel,NN,_,8,compound
25886492,42,cancer,6,cancer,cancer,NN,_,8,compound
25886492,43,screening,7,screening,screening,NN,_,8,compound
25886492,44,participation,8,participation,participation,NN,_,3,appos
25886492,45,using,9,using,use,VBG,_,8,acl
25886492,46,faecal,10,faecal,faecal,JJ,_,13,amod
25886492,47,occult,11,occult,occult,NN,_,13,compound
25886492,48,blood,12,blood,blood,NN,_,13,compound
25886492,49,testing,13,testing,testing,NN,_,9,dobj
25886492,50,(,14,-LRB-,-lrb-,-LRB-,_,15,punct
25886492,51,FOBT,15,FOBT,fobt,NN,_,13,appos
25886492,52,),16,-RRB-,-rrb-,-RRB-,_,15,punct
25886492,53,is,17,is,be,VBZ,_,18,cop
25886492,54,low,18,low,low,JJ,_,0,ROOT
25886492,55,.,19,.,.,.,_,18,punct
25886492,56,Decision,1,Decision,decision,NN,_,2,compound
25886492,57,support,2,support,support,NN,_,3,nsubj
25886492,58,tailored,3,tailored,tailor,VBD,_,10,csubj
25886492,59,to,4,to,to,TO,_,6,case
25886492,60,psychological,5,psychological,psychological,JJ,_,6,amod
25886492,61,predictors,6,predictors,predictor,NNS,_,3,nmod
25886492,62,of,7,of,of,IN,_,8,case
25886492,63,participation,8,participation,participation,NN,_,6,nmod
25886492,64,may,9,may,may,MD,_,10,aux
25886492,65,increase,10,increase,increase,VB,_,0,ROOT
25886492,66,screening,11,screening,screening,NN,_,10,dobj
25886492,67,.,12,.,.,.,_,10,punct
25886492,68,The,1,The,the,DT,_,2,det
25886492,69,study,2,study,study,NN,_,3,nsubj
25886492,70,compared,3,compared,compare,VBD,_,0,ROOT
25886492,71,tailored,4,tailored,tailor,VBN,_,7,amod
25886492,72,computerised,5,computerised,computerised,JJ,_,7,amod
25886492,73,decision,6,decision,decision,NN,_,7,compound
25886492,74,support,7,support,support,NN,_,3,dobj
25886492,75,to,8,to,to,TO,_,10,case
25886492,76,non-tailored,9,non-tailored,non-tailored,JJ,_,10,amod
25886492,77,computer,10,computer,computer,NN,_,7,nmod
25886492,78,or,11,or,or,CC,_,10,cc
25886492,79,paper,12,paper,paper,NN,_,13,compound
25886492,80,information,13,information,information,NN,_,10,conj
25886492,81,.,14,.,.,.,_,3,punct
25886492,82,The,1,The,the,DT,_,3,det
25886492,83,primary,2,primary,primary,JJ,_,3,amod
25886492,84,outcome,3,outcome,outcome,NN,_,6,nsubj
25886492,85,was,4,was,be,VBD,_,6,aux
25886492,86,FOBT,5,FOBT,FOBT,NNP,_,6,nsubj
25886492,87,return,6,return,return,VB,_,0,ROOT
25886492,88,within,7,within,within,IN,_,9,case
25886492,89,12,8,12,12,CD,_,9,nummod
