doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
1623694,0,Differential,1,Differential,differential,JJ,_,2,amod
1623694,1,effects,2,effects,effect,NNS,_,0,ROOT
1623694,2,of,3,of,of,IN,_,7,case
1623694,3,two,4,two,two,CD,_,7,nummod
1623694,4,dihydropyridine,5,dihydropyridine,dihydropyridine,NN,_,7,compound
1623694,5,calcium,6,calcium,calcium,NN,_,7,compound
1623694,6,antagonists,7,antagonists,antagonist,NNS,_,2,nmod
1623694,7,in,8,in,in,IN,_,9,case
1623694,8,humans,9,humans,human,NNS,_,7,nmod
1623694,9,.,10,.,.,.,_,2,punct
1623694,10,We,1,We,we,PRP,_,2,nsubj
1623694,11,studied,2,studied,study,VBD,_,0,ROOT
1623694,12,the,3,the,the,DT,_,4,det
1623694,13,effects,4,effects,effect,NNS,_,2,dobj
1623694,14,after,5,after,after,IN,_,7,case
1623694,15,single,6,single,single,JJ,_,7,amod
1623694,16,doses,7,doses,dose,NNS,_,4,nmod
1623694,17,of,8,of,of,IN,_,9,case
1623694,18,niguldipine,9,niguldipine,niguldipine,NN,_,7,nmod
1623694,19,(,10,-LRB-,-lrb-,-LRB-,_,13,punct
1623694,20,0.3,11,0.3,0.3,CD,_,13,nummod
1623694,21,",",12,",",",",",",_,13,punct
1623694,22,0.6,13,0.6,0.6,CD,_,9,dep
1623694,23,",",14,",",",",",",_,13,punct
1623694,24,and,15,and,and,CC,_,13,cc
1623694,25,0.9,16,0.9,0.9,CD,_,17,nummod
1623694,26,mg,17,mg,mg,NN,_,13,conj
1623694,27,intravenously,18,intravenously,intravenously,RB,_,13,advmod
1623694,28,;,19,;,;,:,_,13,punct
1623694,29,8,20,8,8,CD,_,23,compound
1623694,30,and,21,and,and,CC,_,20,cc
1623694,31,16,22,16,16,CD,_,20,conj
1623694,32,mg,23,mg,mg,NN,_,13,dep
1623694,33,orally,24,orally,orally,RB,_,23,advmod
1623694,34,),25,-RRB-,-rrb-,-RRB-,_,13,punct
1623694,35,and,26,and,and,CC,_,9,cc
1623694,36,nifedipine,27,nifedipine,nifedipine,NN,_,9,conj
1623694,37,(,28,-LRB-,-lrb-,-LRB-,_,30,punct
1623694,38,2,29,2,2,CD,_,30,nummod
1623694,39,mg,30,mg,mg,NN,_,27,dep
1623694,40,intravenously,31,intravenously,intravenously,RB,_,30,advmod
1623694,41,;,32,;,;,:,_,30,punct
1623694,42,20,33,20,20,CD,_,34,nummod
1623694,43,mg,34,mg,mg,NN,_,35,nmod:npmod
1623694,44,orally,35,orally,orally,RB,_,30,dep
1623694,45,),36,-RRB-,-rrb-,-RRB-,_,30,punct
1623694,46,in,37,in,in,IN,_,40,case
1623694,47,healthy,38,healthy,healthy,JJ,_,40,amod
1623694,48,male,39,male,male,JJ,_,40,amod
1623694,49,volunteers,40,volunteers,volunteer,NNS,_,4,nmod
1623694,50,in,41,in,in,IN,_,44,case
1623694,51,randomized,42,randomized,randomize,VBN,_,44,amod
1623694,52,placebo-controlled,43,placebo-controlled,placebo-controlled,JJ,_,44,amod
1623694,53,experiments,44,experiments,experiment,NNS,_,4,nmod
1623694,54,.,45,.,.,.,_,2,punct
1623694,55,Total,1,Total,total,JJ,_,3,amod
1623694,56,peripheral,2,peripheral,peripheral,JJ,_,3,amod
1623694,57,resistance,3,resistance,resistance,NN,_,23,nsubjpass
1623694,58,(,4,-LRB-,-lrb-,-LRB-,_,5,punct
1623694,59,TPR,5,TPR,tpr,NN,_,3,appos
1623694,60,),6,-RRB-,-rrb-,-RRB-,_,5,punct
1623694,61,",",7,",",",",",",_,3,punct
1623694,62,heart,8,heart,heart,NN,_,11,compound
1623694,63,rate-corrected,9,rate-corrected,rate-corrected,JJ,_,11,amod
1623694,64,electromechanical,10,electromechanical,electromechanical,JJ,_,11,amod
1623694,65,systole,11,systole,systole,NN,_,3,conj
1623694,66,(,12,-LRB-,-lrb-,-LRB-,_,13,punct
1623694,67,QS2c,13,QS2c,qs2c,NN,_,11,appos
1623694,68,),14,-RRB-,-rrb-,-RRB-,_,13,punct
1623694,69,",",15,",",",",",",_,3,punct
1623694,70,and,16,and,and,CC,_,3,cc
1623694,71,preejection,17,preejection,preejection,JJ,_,18,amod
1623694,72,period,18,period,period,NN,_,3,conj
1623694,73,(,19,-LRB-,-lrb-,-LRB-,_,20,punct
1623694,74,PEPc,20,PEPc,pepc,NN,_,18,appos
