doc,idx,Word_EBM,Sent_pos,Word,Lemma,UPOS,XPOS,HEAD,DEPREL
10997806,0,Paclitaxel,1,Paclitaxel,paclitaxel,NN,_,0,ROOT
10997806,1,(,2,-LRB-,-lrb-,-LRB-,_,4,punct
10997806,2,175,3,175,175,CD,_,4,nummod
10997806,3,mg/m2,4,mg/m2,mg/m2,NN,_,1,appos
10997806,4,),5,-RRB-,-rrb-,-RRB-,_,4,punct
10997806,5,plus,6,plus,plus,CC,_,1,cc
10997806,6,carboplatin,7,carboplatin,carboplatin,NN,_,1,conj
10997806,7,(,8,-LRB-,-lrb-,-LRB-,_,10,punct
10997806,8,6,9,6,6,CD,_,10,nummod
10997806,9,AUC,10,AUC,auc,NN,_,7,appos
10997806,10,),11,-RRB-,-rrb-,-RRB-,_,10,punct
10997806,11,versus,12,versus,versus,CC,_,1,cc
10997806,12,paclitaxel,13,paclitaxel,paclitaxel,NN,_,1,conj
10997806,13,(,14,-LRB-,-lrb-,-LRB-,_,16,punct
10997806,14,225,15,225,225,CD,_,16,nummod
10997806,15,mg/m2,16,mg/m2,mg/m2,NN,_,13,appos
10997806,16,),17,-RRB-,-rrb-,-RRB-,_,16,punct
10997806,17,plus,18,plus,plus,CC,_,13,cc
10997806,18,carboplatin,19,carboplatin,carboplatin,NN,_,13,conj
10997806,19,(,20,-LRB-,-lrb-,-LRB-,_,22,punct
10997806,20,6,21,6,6,CD,_,22,nummod
10997806,21,AUC,22,AUC,auc,NN,_,19,appos
10997806,22,),23,-RRB-,-rrb-,-RRB-,_,22,punct
10997806,23,in,24,in,in,IN,_,28,case
10997806,24,advanced,25,advanced,advanced,JJ,_,28,amod
10997806,25,non-small-cell,26,non-small-cell,non-small-cell,JJ,_,28,amod
10997806,26,lung,27,lung,lung,NN,_,28,compound
10997806,27,cancer,28,cancer,cancer,NN,_,1,nmod
10997806,28,(,29,-LRB-,-lrb-,-LRB-,_,30,punct
10997806,29,NSCLC,30,NSCLC,nsclc,NN,_,28,appos
10997806,30,),31,-RRB-,-rrb-,-RRB-,_,30,punct
10997806,31,:,32,:,:,:,_,1,punct
10997806,32,a,33,a,a,DT,_,36,det
10997806,33,multicenter,34,multicenter,multicenter,JJ,_,36,amod
10997806,34,randomized,35,randomized,randomized,JJ,_,36,amod
10997806,35,trial,36,trial,trial,NN,_,1,dep
10997806,36,.,37,.,.,.,_,1,punct
10997806,37,Hellenic,1,Hellenic,Hellenic,NNP,_,4,compound
10997806,38,Cooperative,2,Cooperative,Cooperative,NNP,_,4,compound
10997806,39,Oncology,3,Oncology,Oncology,NNP,_,4,compound
10997806,40,Group,4,Group,Group,NNP,_,0,ROOT
10997806,41,(,5,-LRB-,-lrb-,-LRB-,_,6,punct
10997806,42,HeCOG,6,HeCOG,hecog,NN,_,4,appos
10997806,43,),7,-RRB-,-rrb-,-RRB-,_,6,punct
10997806,44,.,8,.,.,.,_,4,punct
10997806,45,PURPOSE,1,PURPOSE,purpose,NN,_,0,ROOT
10997806,46,The,2,The,the,DT,_,3,det
10997806,47,combination,3,combination,combination,NN,_,9,nsubj
10997806,48,of,4,of,of,IN,_,5,case
10997806,49,paclitaxel,5,paclitaxel,paclitaxel,NN,_,3,nmod
10997806,50,and,6,and,and,CC,_,5,cc
10997806,51,carboplatin,7,carboplatin,carboplatin,NN,_,5,conj
10997806,52,has,8,has,have,VBZ,_,9,aux
10997806,53,become,9,become,become,VBN,_,1,acl:relcl
10997806,54,a,10,a,a,DT,_,13,det
10997806,55,widely,11,widely,widely,RB,_,12,advmod
10997806,56,used,12,used,used,JJ,_,13,amod
